ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
1,36403,1st AVENUE,East 60th Street,East 61st Street,NB,2020-11-14,528.0,371.0,270.0,247.0,217.0,278.0,490.0,579.0,671.0,910.0,1014.0,1217.0,1403.0,1590.0,1564.0,1473.0,1484.0,1294.0,1134.0,1057.0,861.0,730.0,618.0,412.0,2020-11-14
2,260786,1 Avenue,E 120th St,E 124th St,NB,2020-11-14,992.0,690.0,560.0,476.0,471.0,461.0,505.0,715.0,918.0,1060.0,1160.0,1249.0,1334.0,1317.0,1399.0,1542.0,1707.0,1674.0,1546.0,1338.0,1154.0,1009.0,963.0,945.0,2020-11-14
3,33119,1st AVENUE,East 11th Street,East 12th Street,NB,2020-11-14,414.0,318.0,254.0,208.0,179.0,135.0,117.0,293.0,349.0,517.0,613.0,717.0,911.0,859.0,960.0,948.0,927.0,959.0,949.0,1069.0,1032.0,938.0,778.0,767.0,2020-11-14
4,34654,1st AVENUE,East 26th Street,East 27th Street,NB,2020-11-14,459.0,313.0,258.0,160.0,186.0,137.0,130.0,238.0,411.0,543.0,645.0,717.0,942.0,906.0,1035.0,953.0,970.0,995.0,1033.0,1084.0,1071.0,972.0,847.0,757.0,2020-11-14
7,177454,103rd STREET,Northern Boulevard,34th Avenue,NB,2020-11-14,25.0,48.0,14.0,22.0,15.0,23.0,67.0,79.0,100.0,110.0,93.0,110.0,123.0,118.0,130.0,133.0,138.0,127.0,124.0,139.0,121.0,100.0,105.0,45.0,2020-11-14
9,177488,108th STREET,Northern Boulevard,34thAvenue,NB,2020-11-14,79.0,47.0,40.0,46.0,43.0,34.0,109.0,176.0,165.0,197.0,209.0,197.0,177.0,180.0,222.0,237.0,217.0,229.0,183.0,198.0,178.0,168.0,158.0,138.0,2020-11-14
9,177488,108th STREET,Northern Boulevard,34th Avenue,SB,2020-11-14,113.0,66.0,56.0,47.0,41.0,60.0,119.0,176.0,206.0,226.0,235.0,280.0,259.0,273.0,328.0,306.0,322.0,304.0,303.0,276.0,266.0,226.0,235.0,197.0,2020-11-14
10,33411,11th AVENUE,West 27th Street,West 28th Street,SB,2020-11-14,183.0,140.0,120.0,92.0,91.0,114.0,175.0,210.0,205.0,248.0,303.0,319.0,376.0,388.0,465.0,566.0,567.0,503.0,501.0,506.0,385.0,366.0,357.0,222.0,2020-11-14
11,33615,11th AVENUE,West 44th Street,West 45th Street,NB,2020-11-14,297.0,175.0,145.0,117.0,112.0,140.0,225.0,314.0,434.0,416.0,498.0,566.0,617.0,593.0,694.0,677.0,712.0,702.0,695.0,680.0,597.0,497.0,502.0,387.0,2020-11-14
11,33615,11 AVENUE,West 44th Street,West 45th Street,SB,2020-11-14,494.0,427.0,329.0,313.0,337.0,383.0,451.0,508.0,543.0,606.0,602.0,621.0,659.0,694.0,698.0,779.0,811.0,806.0,827.0,755.0,634.0,573.0,588.0,494.0,2020-11-14
16,150039,164th STREET,65th Avenue,67th Avenue,SB,2020-11-14,71.0,44.0,24.0,16.0,31.0,41.0,84.0,158.0,197.0,265.0,328.0,352.0,391.0,386.0,476.0,426.0,453.0,420.0,352.0,285.0,283.0,213.0,181.0,154.0,2020-11-14
16,156450,164th STREET,65th Avenue,67th Avenue,NB,2020-11-14,77.0,48.0,47.0,35.0,48.0,49.0,100.0,190.0,332.0,357.0,344.0,424.0,419.0,377.0,403.0,372.0,340.0,319.0,313.0,259.0,212.0,184.0,185.0,102.0,2020-11-14
17,133253,188th STREET,Horace Harding Expressway Sr S,64th Avenue,NB,2020-11-14,131.0,40.0,38.0,18.0,22.0,38.0,118.0,210.0,329.0,425.0,476.0,513.0,611.0,523.0,527.0,537.0,451.0,466.0,419.0,366.0,287.0,270.0,223.0,164.0,2020-11-14
17,133254,188th STREET,Horace Harding Expressway Sr S,64th Avenue,SB,2020-11-14,73.0,21.0,14.0,21.0,26.0,33.0,49.0,100.0,151.0,252.0,295.0,370.0,419.0,404.0,423.0,365.0,302.0,270.0,237.0,211.0,192.0,143.0,116.0,91.0,2020-11-14
18,33115,2nd AVENUE,East 12th Street,East 13th Street,SB,2020-11-14,644.0,459.0,376.0,295.0,230.0,195.0,282.0,416.0,419.0,509.0,622.0,704.0,797.0,816.0,858.0,815.0,865.0,806.0,753.0,779.0,763.0,882.0,815.0,717.0,2020-11-14
19,36579,2nd AVENUE,East 73rd Street,East 74th Street,SB,2020-11-14,558.0,354.0,309.0,215.0,222.0,245.0,414.0,677.0,725.0,766.0,856.0,869.0,940.0,1010.0,1025.0,1095.0,1066.0,1119.0,1046.0,1104.0,985.0,963.0,933.0,763.0,2020-11-14
20,156485,23rd AVENUE,83rd Street,85th Street,EB,2020-11-14,285.0,87.0,78.0,78.0,83.0,142.0,195.0,297.0,307.0,326.0,340.0,302.0,368.0,476.0,472.0,533.0,449.0,324.0,288.0,262.0,270.0,251.0,250.0,263.0,2020-11-14
20,148877,23rd AVENUE,83rd Street,85th Street,WB,2020-11-14,73.0,48.0,36.0,26.0,36.0,57.0,110.0,147.0,159.0,214.0,196.0,193.0,219.0,226.0,249.0,218.0,206.0,161.0,157.0,114.0,130.0,91.0,102.0,77.0,2020-11-14
23,32932,3rd AVENUE,East 12th Street,East 13th Street,NB,2020-11-14,465.0,326.0,274.0,174.0,139.0,203.0,346.0,422.0,508.0,555.0,673.0,759.0,808.0,945.0,1004.0,1025.0,1054.0,1025.0,1096.0,1063.0,1071.0,976.0,885.0,714.0,2020-11-14
23,32932,3rd AVENUE,East 12th Street,East 13th Street,SB,2020-11-14,199.0,123.0,98.0,64.0,65.0,86.0,117.0,211.0,246.0,312.0,358.0,475.0,553.0,644.0,661.0,795.0,754.0,747.0,761.0,806.0,801.0,568.0,505.0,388.0,2020-11-14
25,17642,3rd AVENUE,Senator Street,6th Street,NB,2020-11-14,75.0,85.0,47.0,43.0,54.0,63.0,119.0,195.0,251.0,221.0,248.0,252.0,266.0,322.0,282.0,309.0,309.0,260.0,245.0,202.0,174.0,183.0,192.0,135.0,2020-11-14
25,17642,3rd AVENUE,Senator Street,68th Street,SB,2020-11-14,73.0,66.0,20.0,13.0,8.0,30.0,46.0,77.0,116.0,167.0,166.0,224.0,240.0,293.0,316.0,344.0,307.0,279.0,252.0,214.0,153.0,143.0,122.0,105.0,2020-11-14
26,76510,31st AVENUE,87th Street,88th Street,EB,2020-11-14,64.0,42.0,25.0,5.0,26.0,15.0,41.0,69.0,90.0,122.0,144.0,184.0,210.0,244.0,275.0,247.0,259.0,265.0,213.0,174.0,159.0,141.0,111.0,91.0,2020-11-14
26,76510,31st AVENUE,87th Street,88th Street,WB,2020-11-14,19.0,28.0,25.0,11.0,32.0,36.0,59.0,115.0,153.0,167.0,173.0,188.0,217.0,247.0,205.0,226.0,198.0,213.0,148.0,155.0,134.0,91.0,84.0,54.0,2020-11-14
27,67665,31st STREET,34th Avenue,35th Avenue,NB,2020-11-14,164.0,133.0,55.0,70.0,70.0,96.0,131.0,179.0,258.0,264.0,284.0,307.0,380.0,338.0,370.0,366.0,372.0,333.0,352.0,328.0,298.0,255.0,257.0,216.0,2020-11-14
