ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
1,36403,1st AVENUE,East 60th Street,East 61st Street,NB,2020-11-17,376.0,311.0,200.0,260.0,412.0,594.0,1237.0,1699.0,1702.0,1576.0,1549.0,1330.0,1386.0,1460.0,1475.0,1607.0,1551.0,1662.0,1611.0,1332.0,932.0,886.0,736.0,507.0,2020-11-17
2,260786,1 Avenue,E 120th St,E 124th St,NB,2020-11-17,629.0,404.0,305.0,291.0,366.0,510.0,870.0,1514.0,1532.0,1162.0,1080.0,1186.0,1195.0,1234.0,1429.0,1671.0,1749.0,1670.0,1536.0,1281.0,1130.0,991.0,916.0,907.0,2020-11-17
3,33119,1st AVENUE,East 11th Street,East 12th Street,NB,2020-11-17,346.0,258.0,179.0,207.0,194.0,400.0,694.0,815.0,897.0,897.0,916.0,800.0,851.0,821.0,869.0,969.0,1005.0,1026.0,1030.0,1213.0,1150.0,906.0,720.0,688.0,2020-11-17
4,34654,1st AVENUE,East 26th Street,East 27th Street,NB,2020-11-17,376.0,255.0,202.0,194.0,224.0,431.0,686.0,914.0,921.0,920.0,957.0,836.0,855.0,867.0,876.0,1043.0,1017.0,1080.0,1056.0,1309.0,1126.0,1030.0,738.0,671.0,2020-11-17
7,177454,103rd STREET,Northern Boulevard,34th Avenue,NB,2020-11-17,16.0,18.0,14.0,10.0,11.0,30.0,82.0,101.0,80.0,82.0,86.0,62.0,84.0,85.0,137.0,98.0,119.0,140.0,132.0,121.0,66.0,64.0,46.0,44.0,2020-11-17
9,177488,108th STREET,Northern Boulevard,34thAvenue,NB,2020-11-17,52.0,29.0,28.0,16.0,18.0,73.0,150.0,217.0,167.0,147.0,141.0,160.0,163.0,162.0,203.0,159.0,195.0,179.0,200.0,162.0,131.0,84.0,69.0,59.0,2020-11-17
9,177488,108th STREET,Northern Boulevard,34th Avenue,SB,2020-11-17,61.0,30.0,29.0,22.0,36.0,63.0,109.0,198.0,211.0,198.0,205.0,178.0,207.0,227.0,248.0,244.0,293.0,296.0,256.0,285.0,180.0,144.0,126.0,89.0,2020-11-17
10,33411,11th AVENUE,West 27th Street,West 28th Street,SB,2020-11-17,102.0,65.0,69.0,65.0,89.0,196.0,316.0,475.0,603.0,551.0,509.0,480.0,525.0,541.0,531.0,485.0,498.0,445.0,428.0,348.0,323.0,307.0,269.0,205.0,2020-11-17
11,33615,11th AVENUE,West 44th Street,West 45th Street,NB,2020-11-17,183.0,170.0,138.0,79.0,123.0,280.0,406.0,628.0,730.0,768.0,748.0,773.0,665.0,715.0,780.0,844.0,811.0,761.0,676.0,574.0,510.0,318.0,324.0,240.0,2020-11-17
11,33615,11 AVENUE,West 44th Street,West 45th Street,SB,2020-11-17,248.0,221.0,178.0,216.0,283.0,466.0,756.0,849.0,707.0,748.0,627.0,636.0,574.0,596.0,606.0,657.0,783.0,787.0,820.0,688.0,531.0,460.0,414.0,338.0,2020-11-17
