ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-09,56.0,43.0,34.0,33.0,35.0,46.0,47.0,65.0,116.0,163.0,193.0,193.0,200.0,214.0,210.0,206.0,192.0,148.0,149.0,126.0,106.0,116.0,76.0,60.0,2021-05-09
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-09,121.0,63.0,27.0,31.0,32.0,51.0,97.0,90.0,184.0,193.0,216.0,288.0,286.0,311.0,382.0,283.0,308.0,273.0,288.0,230.0,199.0,230.0,157.0,132.0,2021-05-09
28,153700,34th St,91st St,92nd St,WB,2021-05-09,99.0,94.0,67.0,36.0,43.0,42.0,58.0,41.0,27.0,28.0,16.0,18.0,22.0,29.0,39.0,25.0,38.0,13.0,42.0,61.0,145.0,157.0,119.0,39.0,2021-05-09
28,153916,34th St,91st St,92nd St,EB,2021-05-09,242.0,167.0,109.0,109.0,76.0,50.0,75.0,97.0,35.0,29.0,22.0,50.0,30.0,29.0,34.0,45.0,19.0,19.0,31.0,54.0,232.0,333.0,277.0,177.0,2021-05-09
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-09,352.0,225.0,168.0,92.0,74.0,52.0,55.0,81.0,117.0,187.0,229.0,366.0,473.0,477.0,556.0,578.0,602.0,555.0,545.0,490.0,336.0,302.0,240.0,147.0,2021-05-09
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-09,18.0,15.0,31.0,5.0,9.0,30.0,19.0,16.0,56.0,51.0,67.0,72.0,76.0,66.0,69.0,72.0,66.0,70.0,61.0,62.0,51.0,41.0,31.0,28.0,2021-05-09
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-09,43.0,46.0,44.0,39.0,33.0,42.0,56.0,79.0,91.0,99.0,123.0,122.0,170.0,163.0,210.0,258.0,310.0,250.0,230.0,209.0,177.0,133.0,113.0,73.0,2021-05-09
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-09,96.0,72.0,36.0,27.0,20.0,25.0,45.0,80.0,123.0,181.0,228.0,247.0,283.0,347.0,324.0,378.0,319.0,269.0,247.0,200.0,186.0,150.0,122.0,76.0,2021-05-09
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-09,111.0,68.0,49.0,37.0,17.0,9.0,34.0,63.0,128.0,173.0,227.0,223.0,276.0,323.0,366.0,327.0,340.0,273.0,245.0,197.0,188.0,139.0,111.0,88.0,2021-05-09
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-09,147.0,89.0,53.0,30.0,27.0,29.0,52.0,94.0,211.0,312.0,417.0,418.0,426.0,517.0,472.0,365.0,338.0,360.0,321.0,314.0,292.0,233.0,158.0,98.0,2021-05-09
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-09,137.0,65.0,49.0,20.0,28.0,29.0,66.0,115.0,215.0,317.0,420.0,495.0,514.0,543.0,511.0,461.0,335.0,345.0,378.0,411.0,293.0,221.0,108.0,57.0,2021-05-09
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-09,4.0,1.0,2.0,1.0,0.0,2.0,1.0,12.0,9.0,11.0,17.0,25.0,40.0,32.0,25.0,23.0,25.0,21.0,21.0,23.0,18.0,14.0,6.0,5.0,2021-05-09
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-09,1.0,2.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,6.0,19.0,23.0,21.0,25.0,18.0,14.0,14.0,16.0,17.0,16.0,12.0,2.0,2.0,2.0,2021-05-09
90,15554,Bay St,Congress St,Wave St,NB,2021-05-09,118.0,76.0,46.0,37.0,35.0,42.0,80.0,134.0,180.0,226.0,252.0,271.0,314.0,315.0,315.0,315.0,247.0,238.0,232.0,188.0,187.0,162.0,121.0,93.0,2021-05-09
90,15554,Bay St,Congress St,Wave St,SB,2021-05-09,181.0,118.0,82.0,52.0,35.0,70.0,83.0,161.0,275.0,331.0,384.0,444.0,473.0,563.0,571.0,531.0,477.0,403.0,439.0,336.0,287.0,259.0,219.0,137.0,2021-05-09
117,72860,Cedar Ave,W 179th St,W Fordham Rd,NB,2021-05-09,51.0,57.0,23.0,26.0,11.0,31.0,22.0,12.0,23.0,23.0,41.0,41.0,58.0,74.0,90.0,82.0,80.0,102.0,85.0,94.0,72.0,101.0,58.0,28.0,2021-05-09
117,72860,Cedar Ave,W 179th St,W Fordham Rd,SB,2021-05-09,125.0,98.0,79.0,52.0,61.0,41.0,22.0,36.0,46.0,56.0,68.0,114.0,144.0,152.0,138.0,150.0,167.0,179.0,150.0,138.0,139.0,109.0,77.0,53.0,2021-05-09
118,62211,Central Ave,Doughty Blvd,Virginia St,EB,2021-05-09,98.0,63.0,53.0,32.0,30.0,44.0,90.0,144.0,184.0,264.0,295.0,303.0,309.0,358.0,344.0,327.0,333.0,302.0,303.0,287.0,213.0,173.0,172.0,120.0,2021-05-09
118,62211,Central Ave,Doughty Blvd,Virginia St,WB,2021-05-09,187.0,130.0,80.0,39.0,37.0,47.0,158.0,222.0,230.0,299.0,378.0,442.0,460.0,460.0,537.0,559.0,569.0,528.0,482.0,579.0,436.0,371.0,369.0,217.0,2021-05-09
