ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
227,180547,Hillside Avenue,192 Street,193 Street,EB,2019-09-30,175.0,113.0,72.0,61.0,64.0,137.0,276.0,527.0,570.0,537.0,493.0,540.0,596.0,656.0,695.0,751.0,794.0,892.0,898.0,763.0,630.0,455.0,386.0,239.0,2019-09-30
227,180547,Hillside Avenue,192 Street,193 Street,WB,2019-09-30,177.0,143.0,94.0,67.0,107.0,277.0,678.0,753.0,790.0,674.0,624.0,631.0,676.0,684.0,706.0,742.0,841.0,926.0,892.0,719.0,580.0,422.0,369.0,237.0,2019-09-30
238,19248,Kings Highway,West 11 Street,Quentin Road,EB,2019-09-30,173.0,107.0,94.0,71.0,104.0,110.0,212.0,516.0,670.0,477.0,356.0,473.0,480.0,524.0,493.0,394.0,402.0,736.0,720.0,490.0,427.0,366.0,285.0,203.0,2019-09-30
238,19248,Kings Highway,West 11 Street,Quentin Road,WB,2019-09-30,84.0,65.0,47.0,37.0,37.0,65.0,119.0,209.0,258.0,232.0,230.0,252.0,285.0,365.0,342.0,298.0,315.0,332.0,299.0,276.0,283.0,175.0,116.0,90.0,2019-09-30
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,NB,2019-09-30,65.0,28.0,29.0,23.0,33.0,82.0,274.0,933.0,768.0,504.0,712.0,725.0,748.0,874.0,1077.0,938.0,924.0,1006.0,764.0,541.0,395.0,265.0,186.0,118.0,2019-09-30
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,SB,2019-09-30,40.0,44.0,14.0,22.0,29.0,101.0,294.0,558.0,642.0,554.0,595.0,682.0,685.0,772.0,790.0,784.0,865.0,769.0,562.0,444.0,278.0,208.0,154.0,99.0,2019-09-30
266,25210,Mcdonald Avenue,Avenue S,Avenue T,NB,2019-09-30,90.0,39.0,46.0,34.0,55.0,72.0,218.0,372.0,485.0,422.0,420.0,426.0,418.0,485.0,480.0,519.0,530.0,452.0,448.0,439.0,368.0,218.0,196.0,125.0,2019-09-30
266,25210,Mcdonald Avenue,Avenue S,Avenue T,SB,2019-09-30,60.0,47.0,53.0,30.0,38.0,88.0,286.0,694.0,1016.0,945.0,853.0,877.0,971.0,1013.0,887.0,811.0,960.0,1057.0,1019.0,812.0,590.0,400.0,346.0,181.0,2019-09-30
283,50823,South Conduit Avenue,Belmont Avenue,Eldert Lane,EB,2019-09-30,824.0,510.0,339.0,377.0,503.0,798.0,1198.0,1466.0,1450.0,1183.0,1295.0,1427.0,1526.0,1755.0,2018.0,1966.0,2405.0,2557.0,2297.0,1951.0,1908.0,1573.0,1280.0,949.0,2019-09-30
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,EB,2019-09-30,83.0,65.0,34.0,42.0,50.0,72.0,116.0,149.0,192.0,198.0,198.0,182.0,260.0,239.0,267.0,270.0,338.0,323.0,282.0,262.0,225.0,186.0,129.0,102.0,2019-09-30
