ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-01,50.0,22.0,16.0,16.0,21.0,43.0,67.0,138.0,218.0,230.0,216.0,227.0,241.0,309.0,282.0,287.0,276.0,249.0,204.0,165.0,139.0,112.0,76.0,49.0,2021-05-01
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-01,93.0,46.0,37.0,27.0,36.0,72.0,88.0,150.0,198.0,277.0,297.0,364.0,361.0,357.0,333.0,375.0,346.0,341.0,370.0,262.0,197.0,212.0,177.0,114.0,2021-05-01
28,153700,34th St,91st St,92nd St,WB,2021-05-01,92.0,83.0,46.0,54.0,31.0,46.0,90.0,125.0,11.0,18.0,15.0,23.0,20.0,31.0,30.0,30.0,29.0,23.0,22.0,17.0,171.0,181.0,151.0,130.0,2021-05-01
28,153916,34th St,91st St,92nd St,EB,2021-05-01,244.0,145.0,83.0,91.0,86.0,93.0,155.0,146.0,15.0,13.0,16.0,13.0,22.0,60.0,63.0,67.0,57.0,42.0,39.0,47.0,343.0,397.0,299.0,253.0,2021-05-01
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-01,336.0,223.0,137.0,86.0,52.0,58.0,86.0,151.0,244.0,298.0,405.0,546.0,635.0,628.0,741.0,680.0,654.0,661.0,708.0,668.0,589.0,551.0,488.0,482.0,2021-05-01
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-01,37.0,17.0,30.0,36.0,28.0,82.0,115.0,110.0,118.0,128.0,140.0,131.0,162.0,141.0,180.0,147.0,116.0,97.0,82.0,71.0,49.0,47.0,51.0,27.0,2021-05-01
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-01,68.0,56.0,33.0,54.0,62.0,99.0,133.0,165.0,183.0,204.0,241.0,251.0,324.0,347.0,417.0,367.0,316.0,312.0,238.0,198.0,156.0,155.0,171.0,77.0,2021-05-01
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-01,75.0,49.0,29.0,23.0,20.0,27.0,46.0,104.0,146.0,205.0,242.0,261.0,315.0,330.0,332.0,329.0,336.0,323.0,323.0,301.0,281.0,215.0,151.0,140.0,2021-05-01
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-01,73.0,55.0,28.0,28.0,22.0,27.0,45.0,82.0,152.0,196.0,254.0,261.0,297.0,287.0,334.0,310.0,359.0,357.0,341.0,340.0,313.0,221.0,156.0,136.0,2021-05-01
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-01,143.0,60.0,36.0,29.0,20.0,42.0,77.0,197.0,318.0,363.0,398.0,446.0,520.0,473.0,469.0,486.0,464.0,475.0,441.0,410.0,363.0,252.0,244.0,218.0,2021-05-01
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-01,105.0,46.0,30.0,24.0,37.0,61.0,102.0,154.0,269.0,380.0,448.0,511.0,518.0,576.0,508.0,537.0,526.0,511.0,502.0,420.0,344.0,289.0,236.0,205.0,2021-05-01
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-01,5.0,5.0,1.0,0.0,2.0,3.0,4.0,15.0,13.0,23.0,22.0,26.0,32.0,29.0,17.0,16.0,21.0,18.0,29.0,24.0,17.0,10.0,15.0,13.0,2021-05-01
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-01,7.0,2.0,4.0,1.0,1.0,4.0,3.0,7.0,7.0,19.0,16.0,30.0,26.0,34.0,24.0,15.0,25.0,13.0,25.0,30.0,15.0,5.0,11.0,6.0,2021-05-01
90,15554,Bay St,Congress St,Wave St,NB,2021-05-01,93.0,71.0,36.0,30.0,38.0,48.0,88.0,158.0,207.0,246.0,294.0,322.0,340.0,348.0,348.0,346.0,296.0,296.0,333.0,290.0,252.0,213.0,153.0,176.0,2021-05-01
90,15554,Bay St,Congress St,Wave St,SB,2021-05-01,155.0,118.0,79.0,54.0,36.0,68.0,108.0,238.0,334.0,409.0,514.0,546.0,574.0,561.0,574.0,565.0,591.0,544.0,531.0,520.0,409.0,326.0,276.0,266.0,2021-05-01
117,72860,Cedar Ave,W 179th St,W Fordham Rd,NB,2021-05-01,35.0,32.0,8.0,19.0,9.0,9.0,13.0,20.0,51.0,41.0,70.0,81.0,81.0,96.0,87.0,77.0,101.0,85.0,90.0,81.0,102.0,126.0,59.0,45.0,2021-05-01
117,72860,Cedar Ave,W 179th St,W Fordham Rd,SB,2021-05-01,125.0,55.0,43.0,40.0,29.0,16.0,27.0,44.0,76.0,85.0,142.0,159.0,197.0,163.0,166.0,171.0,157.0,161.0,164.0,139.0,148.0,148.0,116.0,132.0,2021-05-01
118,62211,Central Ave,Doughty Blvd,Virginia St,EB,2021-05-01,86.0,53.0,38.0,24.0,28.0,49.0,116.0,176.0,164.0,216.0,238.0,293.0,211.0,262.0,269.0,286.0,236.0,244.0,246.0,199.0,184.0,213.0,185.0,149.0,2021-05-01
118,62211,Central Ave,Doughty Blvd,Virginia St,WB,2021-05-01,134.0,84.0,53.0,30.0,32.0,76.0,223.0,243.0,230.0,298.0,309.0,388.0,350.0,419.0,466.0,423.0,446.0,497.0,492.0,430.0,349.0,346.0,389.0,303.0,2021-05-01
126,126962,Colonial Rd,67th St,Senator St,NB,2021-05-01,67.0,26.0,21.0,16.0,10.0,13.0,33.0,68.0,84.0,165.0,179.0,175.0,186.0,207.0,234.0,231.0,232.0,218.0,196.0,198.0,153.0,137.0,131.0,94.0,2021-05-01
126,126962,Colonial Rd,67th St,Senator St,SB,2021-05-01,10.0,4.0,3.0,2.0,3.0,2.0,14.0,25.0,20.0,38.0,34.0,35.0,50.0,45.0,55.0,55.0,42.0,31.0,28.0,31.0,36.0,33.0,19.0,17.0,2021-05-01
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-01,27.0,7.0,13.0,11.0,5.0,12.0,14.0,16.0,29.0,42.0,44.0,41.0,45.0,54.0,53.0,60.0,57.0,55.0,55.0,56.0,40.0,36.0,32.0,24.0,2021-05-01
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,WB,2021-05-01,28.0,12.0,12.0,9.0,7.0,10.0,16.0,14.0,32.0,34.0,28.0,42.0,39.0,41.0,30.0,44.0,52.0,47.0,34.0,46.0,37.0,39.0,31.0,25.0,2021-05-01
154,147346,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-01,30.0,27.0,18.0,9.0,14.0,13.0,12.0,21.0,58.0,60.0,45.0,56.0,54.0,63.0,69.0,61.0,73.0,66.0,69.0,92.0,81.0,86.0,59.0,52.0,2021-05-01
154,147347,E 204th St,Grand Concourse,E Mosholu Pkwy S,WB,2021-05-01,18.0,22.0,7.0,6.0,5.0,8.0,14.0,10.0,38.0,42.0,41.0,49.0,49.0,38.0,62.0,45.0,45.0,50.0,47.0,41.0,43.0,43.0,38.0,20.0,2021-05-01
171,8494,Forest Ave,Eunice Pl,Simonson Ave,EB,2021-05-01,117.0,91.0,54.0,39.0,39.0,84.0,203.0,289.0,437.0,611.0,678.0,783.0,697.0,686.0,744.0,774.0,716.0,767.0,803.0,723.0,512.0,360.0,307.0,202.0,2021-05-01
