ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-04,42.0,24.0,9.0,16.0,28.0,68.0,110.0,176.0,224.0,249.0,219.0,148.0,211.0,212.0,260.0,241.0,233.0,219.0,207.0,166.0,111.0,98.0,66.0,60.0,2021-05-04
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-04,55.0,38.0,15.0,33.0,43.0,93.0,120.0,184.0,274.0,317.0,340.0,318.0,328.0,334.0,324.0,402.0,381.0,447.0,441.0,306.0,260.0,199.0,172.0,132.0,2021-05-04
28,153700,34th St,91st St,92nd St,WB,2021-05-04,44.0,31.0,18.0,14.0,24.0,45.0,136.0,183.0,10.0,9.0,16.0,17.0,16.0,33.0,28.0,52.0,35.0,32.0,27.0,15.0,123.0,138.0,114.0,65.0,2021-05-04
28,153916,34th St,91st St,92nd St,EB,2021-05-04,115.0,54.0,31.0,24.0,50.0,123.0,175.0,200.0,18.0,7.0,8.0,9.0,28.0,32.0,35.0,65.0,57.0,41.0,59.0,27.0,225.0,296.0,232.0,191.0,2021-05-04
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-04,72.0,48.0,42.0,33.0,36.0,66.0,143.0,308.0,541.0,715.0,543.0,549.0,544.0,528.0,554.0,539.0,533.0,604.0,526.0,487.0,335.0,320.0,283.0,225.0,2021-05-04
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-04,13.0,15.0,19.0,15.0,35.0,95.0,163.0,205.0,181.0,210.0,146.0,162.0,170.0,171.0,188.0,200.0,193.0,195.0,168.0,109.0,51.0,49.0,45.0,31.0,2021-05-04
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-04,35.0,19.0,21.0,57.0,112.0,221.0,342.0,388.0,402.0,423.0,336.0,309.0,339.0,316.0,374.0,490.0,471.0,485.0,347.0,197.0,160.0,117.0,102.0,75.0,2021-05-04
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-04,38.0,23.0,10.0,14.0,15.0,39.0,108.0,204.0,269.0,227.0,178.0,229.0,207.0,289.0,350.0,333.0,364.0,398.0,320.0,290.0,220.0,179.0,81.0,88.0,2021-05-04
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-04,38.0,26.0,18.0,13.0,12.0,33.0,90.0,154.0,260.0,213.0,202.0,205.0,190.0,285.0,326.0,338.0,385.0,387.0,334.0,296.0,256.0,159.0,121.0,69.0,2021-05-04
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-04,79.0,34.0,13.0,24.0,21.0,79.0,158.0,376.0,446.0,363.0,317.0,338.0,356.0,484.0,566.0,492.0,444.0,486.0,427.0,371.0,306.0,221.0,174.0,119.0,2021-05-04
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-04,30.0,12.0,17.0,11.0,59.0,105.0,194.0,343.0,437.0,356.0,305.0,379.0,446.0,486.0,585.0,494.0,599.0,567.0,452.0,444.0,324.0,239.0,154.0,117.0,2021-05-04
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-04,3.0,1.0,3.0,3.0,1.0,2.0,12.0,39.0,32.0,14.0,18.0,19.0,22.0,30.0,39.0,33.0,25.0,23.0,22.0,23.0,15.0,8.0,3.0,5.0,2021-05-04
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-04,2.0,0.0,0.0,1.0,2.0,5.0,14.0,20.0,23.0,18.0,13.0,13.0,14.0,16.0,17.0,24.0,18.0,24.0,13.0,9.0,12.0,6.0,8.0,4.0,2021-05-04
90,15554,Bay St,Congress St,Wave St,NB,2021-05-04,52.0,34.0,33.0,29.0,39.0,129.0,207.0,282.0,329.0,340.0,271.0,297.0,312.0,328.0,323.0,395.0,406.0,372.0,358.0,285.0,226.0,178.0,131.0,90.0,2021-05-04
90,15554,Bay St,Congress St,Wave St,SB,2021-05-04,95.0,59.0,34.0,28.0,44.0,120.0,199.0,337.0,455.0,450.0,428.0,470.0,520.0,569.0,619.0,613.0,649.0,597.0,548.0,501.0,399.0,293.0,241.0,171.0,2021-05-04
