ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
90,152665,ATLANTIC AVENUE,Classon Avenue,Franklin Avenue Shuttle Line,WB,2019-11-06,542.0,386.0,227.0,181.0,176.0,338.0,901.0,1406.0,1707.0,1570.0,1329.0,1069.0,983.0,1006.0,1011.0,1076.0,1276.0,1190.0,1166.0,1085.0,1059.0,886.0,720.0,647.0,2019-11-06
104,108866,Bainbridge Avenue,East 213 Street,Jerome Avenue,NB,2019-11-06,8.0,11.0,2.0,3.0,2.0,12.0,43.0,26.0,40.0,34.0,18.0,21.0,19.0,18.0,25.0,45.0,42.0,60.0,74.0,33.0,25.0,19.0,10.0,17.0,2019-11-06
104,108866,Bainbrige Avenue,East 213 Street,Jerome Avenue,SB,2019-11-06,23.0,29.0,12.0,10.0,21.0,65.0,214.0,322.0,321.0,218.0,156.0,161.0,153.0,156.0,161.0,145.0,156.0,146.0,196.0,109.0,83.0,64.0,62.0,57.0,2019-11-06
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,NB,2019-11-06,175.0,114.0,74.0,59.0,91.0,194.0,436.0,673.0,638.0,478.0,483.0,487.0,453.0,394.0,438.0,601.0,715.0,677.0,480.0,296.0,280.0,257.0,195.0,145.0,2019-11-06
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,SB,2019-11-06,85.0,49.0,52.0,59.0,92.0,242.0,434.0,690.0,620.0,435.0,411.0,474.0,512.0,458.0,581.0,585.0,630.0,630.0,622.0,485.0,350.0,277.0,239.0,158.0,2019-11-06
120,88298,Boston Road,Fish Avenue,Seymour Avenue,EB,2019-11-06,111.0,84.0,51.0,45.0,52.0,114.0,265.0,465.0,523.0,456.0,452.0,501.0,573.0,538.0,578.0,618.0,722.0,672.0,560.0,479.0,367.0,317.0,231.0,186.0,2019-11-06
120,88298,Boston Road,Fish Avenue,Seymour Avenue,WB,2019-11-06,133.0,88.0,38.0,35.0,59.0,129.0,534.0,888.0,666.0,511.0,493.0,528.0,586.0,508.0,634.0,695.0,656.0,716.0,601.0,509.0,418.0,313.0,235.0,196.0,2019-11-06
121,146329,Boston Road,Connector,Connector,WB,2019-11-06,100.0,37.0,28.0,40.0,89.0,227.0,512.0,815.0,608.0,592.0,621.0,793.0,856.0,731.0,743.0,745.0,806.0,851.0,748.0,693.0,475.0,381.0,241.0,241.0,2019-11-06
121,146328,Boston Road,Connector,Connector,EB,2019-11-06,77.0,53.0,28.0,41.0,91.0,237.0,464.0,541.0,588.0,538.0,610.0,746.0,744.0,684.0,760.0,725.0,735.0,710.0,633.0,592.0,352.0,244.0,196.0,142.0,2019-11-06
125,81165,Broadway,West 259 Street,West 260 Street,NB,2019-11-06,171.0,111.0,73.0,45.0,62.0,160.0,328.0,467.0,503.0,460.0,372.0,395.0,405.0,471.0,453.0,595.0,737.0,791.0,773.0,553.0,455.0,401.0,321.0,251.0,2019-11-06
