ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
25,9001279,21 St,Dead End,35 Ave,NB,2019-10-10,519.0,313.0,225.0,192.0,197.0,244.0,343.0,527.0,461.0,557.0,622.0,803.0,803.0,951.0,924.0,927.0,1169.0,1160.0,931.0,974.0,756.0,714.0,740.0,687.0,2019-10-10
25,9001279,21 St,Dead End,35 Ave,SB,2019-10-10,257.0,217.0,200.0,207.0,351.0,846.0,1145.0,1074.0,983.0,1033.0,843.0,774.0,712.0,705.0,706.0,800.0,732.0,854.0,787.0,775.0,664.0,445.0,427.0,359.0,2019-10-10
37,67650,31 St,35 Ave,36 Ave,NB,2019-10-10,147.0,148.0,140.0,136.0,110.0,167.0,273.0,406.0,305.0,329.0,331.0,415.0,335.0,384.0,391.0,401.0,398.0,386.0,351.0,363.0,333.0,355.0,269.0,252.0,2019-10-10
37,67650,31 St,35 Ave,36 Ave,SB,2019-10-10,94.0,90.0,69.0,68.0,92.0,177.0,252.0,304.0,270.0,226.0,227.0,258.0,217.0,233.0,246.0,308.0,240.0,283.0,225.0,214.0,154.0,162.0,152.0,133.0,2019-10-10
26,116269,225 St,114 Rd,Dead End,NB,2019-10-10,4.0,2.0,4.0,1.0,1.0,1.0,6.0,22.0,19.0,11.0,15.0,13.0,12.0,20.0,28.0,22.0,20.0,13.0,17.0,12.0,18.0,8.0,11.0,7.0,2019-10-10
3,9001099,1 Avenue,Dead end,Dead end,NB,2019-10-10,500.0,362.0,282.0,281.0,352.0,472.0,830.0,1278.0,1573.0,1138.0,1070.0,1179.0,1133.0,1393.0,1489.0,1510.0,1608.0,1643.0,1330.0,1221.0,1128.0,1024.0,791.0,732.0,2019-10-10
26,116269,225 St,114 Rd,Dead End,SB,2019-10-10,4.0,4.0,2.0,3.0,0.0,2.0,8.0,21.0,12.0,8.0,9.0,6.0,8.0,16.0,15.0,17.0,14.0,28.0,19.0,17.0,28.0,9.0,12.0,7.0,2019-10-10
38,130569,32 Ave,86 St,Alley,WB,2019-10-10,72.0,45.0,35.0,24.0,52.0,149.0,458.0,415.0,347.0,333.0,211.0,254.0,248.0,381.0,403.0,305.0,275.0,373.0,298.0,288.0,176.0,161.0,101.0,103.0,2019-10-10
24,36837,21 St,45 Road,46 Ave,SB,2019-10-10,238.0,154.0,118.0,89.0,81.0,155.0,212.0,314.0,307.0,334.0,304.0,328.0,377.0,308.0,379.0,381.0,403.0,399.0,444.0,417.0,422.0,402.0,324.0,350.0,2019-10-10
85,56878,Archer Ave,143 St,144 Pl,EB,2019-10-10,108.0,50.0,62.0,37.0,44.0,140.0,139.0,139.0,223.0,258.0,163.0,183.0,145.0,192.0,168.0,172.0,175.0,169.0,168.0,182.0,188.0,229.0,203.0,148.0,2019-10-10
36,130633,31 Avenue,88 Street,Alley,WB,2019-10-10,25.0,18.0,21.0,14.0,19.0,58.0,182.0,332.0,288.0,184.0,133.0,129.0,127.0,214.0,260.0,208.0,197.0,158.0,144.0,151.0,106.0,74.0,60.0,50.0,2019-10-10
