ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-07,40.0,32.0,23.0,22.0,29.0,67.0,113.0,165.0,179.0,211.0,229.0,199.0,230.0,236.0,258.0,259.0,297.0,224.0,210.0,231.0,135.0,140.0,161.0,225.0,2021-05-07
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-07,69.0,58.0,43.0,39.0,68.0,97.0,107.0,210.0,239.0,326.0,324.0,330.0,356.0,341.0,390.0,397.0,408.0,512.0,570.0,372.0,285.0,238.0,266.0,271.0,2021-05-07
28,153700,34th St,91st St,92nd St,WB,2021-05-07,52.0,35.0,24.0,24.0,34.0,67.0,131.0,165.0,21.0,12.0,14.0,16.0,14.0,16.0,32.0,21.0,30.0,33.0,23.0,40.0,173.0,173.0,144.0,108.0,2021-05-07
28,153916,34th St,91st St,92nd St,EB,2021-05-07,144.0,84.0,54.0,59.0,54.0,126.0,178.0,192.0,38.0,10.0,6.0,8.0,26.0,27.0,27.0,37.0,36.0,44.0,36.0,37.0,392.0,384.0,345.0,278.0,2021-05-07
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-07,186.0,90.0,71.0,48.0,42.0,66.0,148.0,281.0,505.0,487.0,510.0,560.0,611.0,591.0,599.0,655.0,720.0,759.0,703.0,755.0,695.0,526.0,478.0,434.0,2021-05-07
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-07,21.0,19.0,18.0,20.0,33.0,83.0,138.0,170.0,209.0,195.0,150.0,151.0,228.0,208.0,224.0,255.0,219.0,230.0,169.0,108.0,86.0,62.0,44.0,34.0,2021-05-07
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-07,56.0,36.0,35.0,65.0,110.0,246.0,324.0,405.0,462.0,399.0,257.0,308.0,360.0,403.0,532.0,572.0,621.0,542.0,442.0,328.0,208.0,137.0,132.0,103.0,2021-05-07
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-07,53.0,42.0,23.0,20.0,20.0,36.0,97.0,200.0,254.0,252.0,212.0,261.0,344.0,318.0,364.0,323.0,390.0,420.0,383.0,304.0,267.0,201.0,158.0,111.0,2021-05-07
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-07,57.0,28.0,16.0,19.0,19.0,38.0,107.0,159.0,240.0,239.0,233.0,250.0,294.0,332.0,366.0,363.0,333.0,382.0,347.0,326.0,279.0,240.0,157.0,124.0,2021-05-07
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-07,97.0,40.0,23.0,18.0,27.0,66.0,166.0,360.0,459.0,396.0,326.0,397.0,439.0,517.0,579.0,460.0,442.0,490.0,474.0,413.0,376.0,250.0,257.0,213.0,2021-05-07
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-07,62.0,41.0,22.0,22.0,56.0,126.0,168.0,351.0,387.0,370.0,389.0,437.0,473.0,588.0,588.0,562.0,581.0,638.0,557.0,478.0,380.0,289.0,221.0,184.0,2021-05-07
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-07,3.0,1.0,0.0,0.0,3.0,6.0,8.0,32.0,34.0,18.0,24.0,24.0,25.0,27.0,38.0,33.0,45.0,26.0,35.0,25.0,16.0,12.0,8.0,9.0,2021-05-07
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-07,1.0,1.0,0.0,2.0,4.0,5.0,10.0,13.0,12.0,12.0,12.0,12.0,18.0,21.0,26.0,23.0,21.0,28.0,24.0,15.0,8.0,8.0,4.0,4.0,2021-05-07
90,15554,Bay St,Congress St,Wave St,NB,2021-05-07,87.0,52.0,40.0,32.0,49.0,127.0,208.0,265.0,299.0,279.0,312.0,262.0,376.0,310.0,327.0,375.0,389.0,415.0,360.0,280.0,233.0,222.0,172.0,143.0,2021-05-07
90,15554,Bay St,Congress St,Wave St,SB,2021-05-07,99.0,94.0,53.0,41.0,47.0,117.0,214.0,368.0,447.0,429.0,455.0,468.0,542.0,544.0,597.0,620.0,665.0,623.0,626.0,572.0,398.0,323.0,289.0,207.0,2021-05-07
117,72860,Cedar Ave,W 179th St,W Fordham Rd,NB,2021-05-07,26.0,11.0,4.0,1.0,6.0,9.0,28.0,58.0,62.0,79.0,48.0,56.0,51.0,54.0,42.0,63.0,71.0,76.0,87.0,153.0,92.0,86.0,81.0,43.0,2021-05-07
117,72860,Cedar Ave,W 179th St,W Fordham Rd,SB,2021-05-07,59.0,35.0,22.0,11.0,13.0,25.0,49.0,125.0,101.0,125.0,120.0,138.0,170.0,164.0,160.0,156.0,207.0,218.0,195.0,196.0,166.0,144.0,113.0,111.0,2021-05-07
118,62211,Central Ave,Doughty Blvd,Virginia St,EB,2021-05-07,97.0,65.0,42.0,34.0,54.0,135.0,224.0,355.0,390.0,368.0,357.0,380.0,409.0,400.0,439.0,400.0,360.0,343.0,314.0,264.0,224.0,188.0,179.0,143.0,2021-05-07
118,62211,Central Ave,Doughty Blvd,Virginia St,WB,2021-05-07,141.0,90.0,44.0,42.0,51.0,180.0,427.0,550.0,574.0,514.0,428.0,481.0,482.0,600.0,573.0,592.0,604.0,650.0,593.0,514.0,371.0,279.0,258.0,221.0,2021-05-07
126,126962,Colonial Rd,67th St,Senator St,NB,2021-05-07,57.0,28.0,16.0,9.0,15.0,20.0,88.0,150.0,226.0,136.0,107.0,156.0,169.0,165.0,288.0,266.0,236.0,225.0,255.0,234.0,173.0,138.0,107.0,103.0,2021-05-07
126,126962,Colonial Rd,67th St,Senator St,SB,2021-05-07,15.0,5.0,3.0,3.0,4.0,8.0,20.0,33.0,35.0,36.0,32.0,41.0,40.0,51.0,63.0,32.0,50.0,46.0,48.0,36.0,21.0,25.0,20.0,14.0,2021-05-07
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-07,19.0,11.0,4.0,6.0,7.0,13.0,22.0,40.0,34.0,38.0,38.0,46.0,58.0,52.0,53.0,44.0,51.0,50.0,54.0,57.0,43.0,32.0,45.0,26.0,2021-05-07
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,WB,2021-05-07,10.0,5.0,4.0,3.0,4.0,16.0,17.0,32.0,35.0,33.0,31.0,38.0,40.0,40.0,46.0,43.0,48.0,45.0,40.0,45.0,43.0,39.0,24.0,23.0,2021-05-07
154,147346,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-07,29.0,24.0,10.0,5.0,16.0,17.0,45.0,55.0,87.0,77.0,66.0,86.0,67.0,77.0,68.0,81.0,93.0,78.0,81.0,110.0,81.0,78.0,52.0,41.0,2021-05-07
154,147347,E 204th St,Grand Concourse,E Mosholu Pkwy S,WB,2021-05-07,14.0,10.0,4.0,5.0,6.0,16.0,32.0,52.0,46.0,66.0,68.0,51.0,64.0,48.0,49.0,61.0,61.0,56.0,47.0,42.0,48.0,56.0,33.0,24.0,2021-05-07
171,8494,Forest Ave,Eunice Pl,Simonson Ave,EB,2021-05-07,153.0,61.0,55.0,42.0,49.0,156.0,378.0,604.0,642.0,695.0,750.0,815.0,862.0,780.0,714.0,822.0,829.0,733.0,730.0,677.0,600.0,501.0,375.0,245.0,2021-05-07
171,8494,Forest Ave,Eunice Pl,Simonson Ave,WB,2021-05-07,132.0,76.0,35.0,26.0,35.0,83.0,157.0,342.0,436.0,443.0,564.0,607.0,616.0,653.0,687.0,636.0,661.0,680.0,668.0,592.0,484.0,384.0,290.0,190.0,2021-05-07
191,31540,Greenwich St,Jay St,Harrison St,SB,2021-05-07,46.0,30.0,15.0,10.0,10.0,45.0,114.0,194.0,219.0,242.0,212.0,212.0,237.0,217.0,243.0,312.0,314.0,261.0,261.0,293.0,212.0,144.0,121.0,81.0,2021-05-07
195,67502,Honeywell St,Northern Blvd,Skillman Ave,NB,2021-05-07,95.0,58.0,47.0,41.0,66.0,154.0,239.0,302.0,344.0,337.0,352.0,315.0,409.0,429.0,466.0,568.0,522.0,519.0,469.0,376.0,291.0,266.0,225.0,186.0,2021-05-07
195,67502,Honeywell St,Northern Blvd,Skillman Ave,SB,2021-05-07,58.0,41.0,28.0,22.0,20.0,53.0,105.0,135.0,164.0,138.0,105.0,94.0,119.0,144.0,147.0,140.0,129.0,132.0,124.0,107.0,108.0,129.0,110.0,100.0,2021-05-07
233,91191,Main St,37th Ave,38th Ave,NB,2021-05-07,59.0,41.0,39.0,31.0,35.0,60.0,98.0,143.0,143.0,163.0,152.0,209.0,205.0,243.0,244.0,244.0,231.0,224.0,246.0,195.0,192.0,170.0,151.0,96.0,2021-05-07
233,91191,Main St,37th Ave,38th Ave,SB,2021-05-07,68.0,50.0,44.0,35.0,38.0,66.0,119.0,151.0,183.0,174.0,168.0,193.0,232.0,265.0,207.0,215.0,224.0,207.0,223.0,181.0,173.0,160.0,146.0,117.0,2021-05-07
270,95433,Pelham Bridge Rd,Eastchester Bay Shorline,Shore Rd,NB,2021-05-07,84.0,37.0,25.0,21.0,42.0,147.0,349.0,372.0,634.0,517.0,427.0,608.0,721.0,754.0,834.0,980.0,937.0,956.0,915.0,742.0,598.0,433.0,244.0,216.0,2021-05-07
270,95433,Pelham Bridge Rd,Eastchester Bay Shorline,Shore Rd,SB,2021-05-07,110.0,49.0,30.0,34.0,39.0,131.0,235.0,394.0,444.0,410.0,379.0,403.0,495.0,636.0,856.0,953.0,1181.0,1441.0,1384.0,913.0,653.0,589.0,598.0,439.0,2021-05-07
279,191270,Queens Blvd,59th St,59th Pl,WB,2021-05-07,60.0,53.0,36.0,43.0,86.0,609.0,1448.0,1632.0,1580.0,1086.0,653.0,547.0,543.0,557.0,658.0,724.0,671.0,590.0,514.0,443.0,334.0,248.0,237.0,166.0,2021-05-07
279,191390,Queens Blvd,59th St,59th Pl,EB,2021-05-07,210.0,110.0,66.0,39.0,40.0,98.0,161.0,308.0,400.0,427.0,491.0,594.0,747.0,1014.0,1310.0,1698.0,1645.0,1390.0,1475.0,1249.0,618.0,463.0,404.0,382.0,2021-05-07
279,145154,Queens Blvd,59th Pl,60th Pl,WB,2021-05-07,47.0,34.0,17.0,30.0,47.0,123.0,259.0,326.0,380.0,308.0,298.0,264.0,261.0,255.0,279.0,300.0,315.0,327.0,245.0,240.0,213.0,170.0,133.0,108.0,2021-05-07
279,145153,Queens Blvd,59th Pl,60th Pl,EB,2021-05-07,98.0,74.0,52.0,43.0,61.0,111.0,142.0,240.0,288.0,288.0,324.0,360.0,377.0,420.0,549.0,764.0,843.0,800.0,644.0,515.0,352.0,236.0,217.0,176.0,2021-05-07
280,190316,Queens Blvd,57th Ave,Woodhaven Blvd,EB,2021-05-07,107.0,71.0,42.0,32.0,29.0,58.0,116.0,232.0,337.0,410.0,417.0,476.0,589.0,602.0,633.0,682.0,762.0,731.0,672.0,656.0,480.0,313.0,212.0,171.0,2021-05-07
