ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
100,8152,BRIELLE AVENUE,Suffolk Avenue,Livingston Avenue,EB,2020-10-08,17.0,6.0,11.0,7.0,10.0,16.0,72.0,168.0,146.0,118.0,109.0,123.0,155.0,183.0,197.0,202.0,191.0,178.0,153.0,149.0,88.0,60.0,43.0,37.0,2020-10-08
100,8152,BRIELLE AVENUE,Suffolk Avenue,Livingston Avenue,WB,2020-10-08,18.0,8.0,3.0,8.0,5.0,8.0,38.0,86.0,130.0,122.0,130.0,124.0,138.0,171.0,263.0,352.0,317.0,333.0,205.0,98.0,77.0,43.0,28.0,41.0,2020-10-08
102,147673,BROADWAY,Van Cortlandt Park South,West 242nd Street,SB,2020-10-08,75.0,36.0,46.0,27.0,52.0,88.0,213.0,370.0,413.0,335.0,320.0,367.0,357.0,358.0,375.0,472.0,500.0,399.0,388.0,382.0,215.0,179.0,134.0,127.0,2020-10-08
102,255653,BROADWAY,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,2020-10-08,49.0,25.0,21.0,32.0,29.0,80.0,115.0,134.0,140.0,123.0,117.0,158.0,142.0,164.0,183.0,196.0,176.0,183.0,146.0,119.0,99.0,84.0,63.0,53.0,2020-10-08
102,158447,BROADWAY,West 242nd Street,Van Cortlandt Park South,NB,2020-10-08,144.0,83.0,54.0,51.0,55.0,160.0,296.0,472.0,521.0,449.0,425.0,474.0,509.0,568.0,639.0,753.0,774.0,753.0,631.0,516.0,376.0,343.0,247.0,196.0,2020-10-08
109,221955,BROADWAY,West 260th Street,West 261st Street,NB,2020-10-08,190.0,118.0,77.0,58.0,43.0,126.0,254.0,387.0,443.0,401.0,404.0,452.0,470.0,492.0,525.0,565.0,763.0,803.0,683.0,599.0,505.0,439.0,335.0,311.0,2020-10-08
109,221955,BROADWAY,West 260th Street,West 261st Street,SB,2020-10-08,131.0,79.0,73.0,60.0,95.0,211.0,442.0,645.0,578.0,478.0,440.0,481.0,544.0,546.0,546.0,649.0,604.0,588.0,538.0,447.0,312.0,290.0,241.0,234.0,2020-10-08
112,9003976,BURKE AVENUE,Yates Avenue,Bouck Avenue,EB,2020-10-08,43.0,39.0,22.0,12.0,22.0,48.0,88.0,159.0,170.0,197.0,169.0,187.0,250.0,195.0,241.0,269.0,244.0,242.0,252.0,210.0,150.0,110.0,118.0,78.0,2020-10-08
112,9003976,BURKE AVENUE,Yates Avenue,Bouck Avenue,WB,2020-10-08,43.0,16.0,12.0,8.0,18.0,29.0,80.0,154.0,150.0,142.0,161.0,175.0,188.0,221.0,229.0,222.0,255.0,235.0,193.0,173.0,135.0,96.0,98.0,52.0,2020-10-08
114,9002977,CALHOUN AVENUE,East 177th Street,Dewey Avenue,NB,2020-10-08,7.0,5.0,3.0,3.0,0.0,7.0,2.0,9.0,3.0,5.0,16.0,15.0,42.0,14.0,10.0,25.0,20.0,13.0,20.0,18.0,12.0,15.0,22.0,10.0,2020-10-08
114,9002977,CALHOUN AVENUE,East 177th Street,Dewey Avenue,SB,2020-10-08,31.0,33.0,8.0,8.0,8.0,15.0,23.0,56.0,61.0,70.0,56.0,54.0,74.0,66.0,86.0,95.0,104.0,108.0,100.0,85.0,92.0,80.0,58.0,37.0,2020-10-08
125,160467,CLOVE ROAD,Narrows Road North,Staten Island Expressway,NB,2020-10-08,71.0,44.0,41.0,41.0,87.0,116.0,242.0,433.0,428.0,423.0,477.0,431.0,627.0,659.0,680.0,600.0,609.0,546.0,473.0,429.0,359.0,260.0,183.0,129.0,2020-10-08
125,160467,CLOVE ROAD,Narrows Road North,Staten Island Expressway,SB,2020-10-08,109.0,69.0,48.0,61.0,153.0,373.0,742.0,872.0,770.0,582.0,612.0,589.0,631.0,651.0,691.0,663.0,587.0,592.0,600.0,477.0,399.0,344.0,304.0,229.0,2020-10-08
137,254747,DUTCH KILLS STREET,Jackson Avenue,Thomson Avenue,NB,2020-10-08,302.0,187.0,170.0,270.0,532.0,1129.0,1074.0,1028.0,826.0,834.0,590.0,613.0,773.0,811.0,786.0,749.0,704.0,730.0,659.0,787.0,757.0,786.0,840.0,566.0,2020-10-08
137,254742,DUTCH KILLS STREET,Jackson Avenue,Thomson Avenue,NB,2020-10-08,0.0,0.0,0.0,0.0,0.0,1.0,685.0,897.0,897.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-08
137,254742,DUTCH KILLS STREET,Jackson Avenue,Thomson Avenue,SB,2020-10-08,9.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,6.0,858.0,839.0,841.0,1036.0,1300.0,1616.0,1592.0,1890.0,1854.0,1626.0,1244.0,1016.0,969.0,1059.0,2020-10-08
139,95624,DYRE AVENUE,Lustre Street,West Kingsbridge Road,NB,2020-10-08,43.0,20.0,12.0,10.0,16.0,59.0,104.0,153.0,197.0,165.0,179.0,184.0,210.0,197.0,214.0,299.0,301.0,305.0,261.0,205.0,160.0,112.0,98.0,54.0,2020-10-08
139,95624,DYRE AVENUE,Lustre Street,West Kingsbridge Road,SB,2020-10-08,37.0,27.0,18.0,17.0,34.0,107.0,197.0,267.0,264.0,241.0,206.0,206.0,221.0,231.0,260.0,283.0,342.0,341.0,277.0,199.0,161.0,169.0,104.0,57.0,2020-10-08
156,89015,EAST 233rd STREET,Metro North Harlem Line,Bronx River Shoreline,EB,2020-10-08,379.0,185.0,131.0,94.0,132.0,247.0,632.0,942.0,942.0,794.0,703.0,749.0,694.0,867.0,1101.0,1180.0,1279.0,1274.0,1184.0,1123.0,840.0,608.0,523.0,582.0,2020-10-08
156,89015,EAST 233rd STREET,Metro North Harlem Line,Bronx River Shoreline,WB,2020-10-08,259.0,176.0,124.0,137.0,170.0,459.0,794.0,1050.0,934.0,911.0,858.0,907.0,986.0,1094.0,1179.0,1091.0,1164.0,1141.0,1101.0,863.0,739.0,557.0,540.0,460.0,2020-10-08
157,89278,EAST 241st STREET,Carpenter Avenue,Matilda Avenue,EB,2020-10-08,117.0,46.0,39.0,35.0,50.0,104.0,243.0,505.0,457.0,391.0,347.0,302.0,362.0,398.0,453.0,570.0,628.0,699.0,585.0,438.0,349.0,259.0,203.0,211.0,2020-10-08
157,89278,EAST 241st STREET,Carpenter Avenue,Matilda Avenue,WB,2020-10-08,92.0,60.0,54.0,56.0,58.0,119.0,310.0,397.0,386.0,266.0,276.0,293.0,369.0,372.0,417.0,451.0,413.0,409.0,391.0,330.0,238.0,205.0,192.0,155.0,2020-10-08
159,133279,EAST FORDHAM ROAD,Bronx River Shoreline,Pelham Parkway,EB,2020-10-08,580.0,327.0,224.0,203.0,294.0,542.0,933.0,1429.0,1622.0,1464.0,1476.0,1601.0,1695.0,1991.0,2357.0,2479.0,2382.0,2335.0,2123.0,1748.0,1531.0,1202.0,1004.0,823.0,2020-10-08
162,88518,EASTCHESTER ROAD,Givan Avenue,Tillotson Avenue,NB,2020-10-08,83.0,59.0,25.0,32.0,32.0,54.0,114.0,285.0,322.0,290.0,282.0,331.0,341.0,348.0,465.0,541.0,525.0,513.0,391.0,317.0,249.0,176.0,161.0,158.0,2020-10-08
