ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
90,152665,ATLANTIC AVENUE,Classon Avenue,Franklin Avenue Shuttle Line,WB,2019-11-02,339.0,316.0,300.0,198.0,310.0,458.0,683.0,890.0,1043.0,1211.0,1156.0,1071.0,1056.0,1143.0,1259.0,1211.0,1240.0,1248.0,1207.0,1353.0,1264.0,1193.0,1122.0,1009.0,2019-11-02
104,108866,Bainbridge Avenue,East 213 Street,Jerome Avenue,NB,2019-11-02,15.0,13.0,16.0,6.0,11.0,12.0,15.0,25.0,17.0,24.0,20.0,31.0,32.0,61.0,66.0,44.0,56.0,42.0,36.0,24.0,19.0,19.0,23.0,18.0,2019-11-02
104,108866,Bainbrige Avenue,East 213 Street,Jerome Avenue,SB,2019-11-02,41.0,30.0,21.0,30.0,26.0,34.0,111.0,100.0,97.0,102.0,95.0,100.0,106.0,147.0,147.0,164.0,165.0,139.0,188.0,117.0,92.0,99.0,83.0,69.0,2019-11-02
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,NB,2019-11-02,302.0,256.0,191.0,162.0,112.0,157.0,242.0,399.0,451.0,485.0,480.0,520.0,594.0,560.0,528.0,552.0,588.0,552.0,530.0,504.0,545.0,455.0,353.0,400.0,2019-11-02
109,88826,Baychester Avenue,Tilotson Avenue,Dyre Avenue Line,SB,2019-11-02,230.0,110.0,58.0,77.0,131.0,151.0,206.0,271.0,321.0,458.0,520.0,525.0,592.0,582.0,628.0,640.0,602.0,539.0,546.0,442.0,357.0,349.0,376.0,301.0,2019-11-02
120,88298,Boston Road,Fish Avenue,Seymour Avenue,EB,2019-11-02,317.0,250.0,192.0,195.0,117.0,66.0,68.0,220.0,277.0,443.0,526.0,499.0,695.0,732.0,767.0,695.0,706.0,701.0,645.0,516.0,491.0,432.0,301.0,287.0,2019-11-02
120,88298,Boston Road,Fish Avenue,Seymour Avenue,WB,2019-11-02,232.0,176.0,128.0,87.0,107.0,97.0,118.0,219.0,324.0,486.0,557.0,599.0,710.0,794.0,747.0,721.0,689.0,634.0,646.0,605.0,561.0,409.0,358.0,310.0,2019-11-02
121,146329,Boston Road,Connector,Connector,WB,2019-11-02,193.0,117.0,79.0,57.0,45.0,98.0,166.0,280.0,424.0,575.0,672.0,709.0,832.0,885.0,906.0,918.0,883.0,847.0,694.0,606.0,560.0,450.0,377.0,357.0,2019-11-02
121,146328,Boston Road,Connector,Connector,EB,2019-11-02,199.0,125.0,62.0,34.0,35.0,58.0,212.0,314.0,420.0,543.0,679.0,819.0,859.0,900.0,886.0,779.0,754.0,728.0,651.0,544.0,405.0,306.0,296.0,208.0,2019-11-02
125,81165,Broadway,West 259 Street,West 260 Street,NB,2019-11-02,278.0,196.0,150.0,134.0,116.0,128.0,168.0,252.0,298.0,335.0,380.0,426.0,455.0,496.0,522.0,520.0,538.0,529.0,600.0,491.0,516.0,409.0,408.0,351.0,2019-11-02
125,81165,Broadway,West 259 Street,West 260 Street,SB,2019-11-02,251.0,158.0,131.0,121.0,130.0,148.0,249.0,393.0,469.0,466.0,508.0,524.0,566.0,616.0,568.0,605.0,659.0,655.0,589.0,484.0,446.0,404.0,337.0,344.0,2019-11-02
