ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
25,9001279,21 St,Dead End,35 Ave,SB,2019-10-08,224.0,216.0,201.0,224.0,453.0,833.0,1069.0,991.0,963.0,935.0,778.0,732.0,688.0,677.0,692.0,728.0,738.0,806.0,733.0,727.0,546.0,438.0,413.0,340.0,2019-10-08
37,67650,31 St,35 Ave,36 Ave,NB,2019-10-08,132.0,144.0,142.0,155.0,122.0,174.0,267.0,365.0,284.0,299.0,308.0,395.0,352.0,353.0,399.0,388.0,356.0,330.0,311.0,336.0,280.0,339.0,281.0,256.0,2019-10-08
37,67650,31 St,35 Ave,36 Ave,SB,2019-10-08,102.0,92.0,61.0,50.0,83.0,173.0,226.0,293.0,268.0,182.0,206.0,244.0,231.0,242.0,195.0,267.0,240.0,273.0,210.0,229.0,144.0,133.0,114.0,107.0,2019-10-08
26,116269,225 St,114 Rd,Dead End,NB,2019-10-08,1.0,0.0,1.0,1.0,1.0,4.0,6.0,34.0,18.0,19.0,16.0,11.0,11.0,15.0,14.0,26.0,16.0,16.0,18.0,14.0,13.0,8.0,12.0,4.0,2019-10-08
3,9001099,1 Avenue,Dead end,Dead end,NB,2019-10-08,435.0,304.0,254.0,243.0,307.0,428.0,838.0,1405.0,1406.0,1115.0,1045.0,1176.0,1123.0,1264.0,1367.0,1562.0,1640.0,1482.0,1201.0,1091.0,999.0,872.0,691.0,630.0,2019-10-08
26,116269,225 St,114 Rd,Dead End,SB,2019-10-08,7.0,2.0,2.0,2.0,2.0,3.0,4.0,15.0,11.0,17.0,10.0,19.0,12.0,11.0,16.0,22.0,33.0,13.0,26.0,19.0,7.0,10.0,8.0,8.0,2019-10-08
38,130569,32 Ave,86 St,Alley,WB,2019-10-08,83.0,42.0,40.0,36.0,61.0,105.0,248.0,476.0,390.0,340.0,258.0,219.0,290.0,387.0,359.0,328.0,254.0,253.0,206.0,188.0,171.0,127.0,100.0,93.0,2019-10-08
24,36837,21 St,45 Road,46 Ave,SB,2019-10-08,217.0,117.0,118.0,91.0,70.0,145.0,213.0,294.0,348.0,299.0,323.0,325.0,341.0,333.0,340.0,437.0,382.0,369.0,366.0,351.0,363.0,281.0,341.0,297.0,2019-10-08
25,9001279,21 St,Dead End,35 Ave,NB,2019-10-08,493.0,365.0,225.0,198.0,203.0,245.0,334.0,520.0,477.0,528.0,627.0,785.0,743.0,917.0,892.0,935.0,1125.0,1102.0,911.0,962.0,735.0,642.0,770.0,649.0,2019-10-08
36,130633,31 Avenue,88 Street,Alley,WB,2019-10-08,8.0,20.0,23.0,25.0,23.0,70.0,225.0,360.0,327.0,207.0,154.0,150.0,158.0,186.0,216.0,172.0,165.0,160.0,152.0,128.0,90.0,77.0,65.0,54.0,2019-10-08
1,33121,1 Avenue,East 12 Street,East 13 Street,NB,2019-10-08,793.0,515.0,371.0,315.0,333.0,521.0,872.0,1115.0,1110.0,1228.0,1131.0,1101.0,997.0,978.0,1002.0,999.0,964.0,1078.0,1159.0,1187.0,1250.0,1099.0,1020.0,928.0,2019-10-08
2,34656,1 Avenue,East 27 Street,East 28 Street,NB,2019-10-08,978.0,703.0,394.0,310.0,272.0,323.0,649.0,1375.0,1575.0,1601.0,1581.0,1325.0,1033.0,1015.0,1103.0,1220.0,1388.0,1071.0,1241.0,1397.0,1487.0,1437.0,1278.0,1138.0,2019-10-08
4,36674,1 Avenue,East 73 Street,East 74 Street,NB,2019-10-08,331.0,268.0,186.0,170.0,329.0,530.0,987.0,1493.0,1517.0,1325.0,1248.0,830.0,1026.0,916.0,1007.0,1140.0,1269.0,1385.0,1343.0,1348.0,1094.0,1015.0,753.0,657.0,2019-10-08
5,38035,1 Avenue,East 97 Street,East 99 Street,NB,2019-10-08,536.0,324.0,239.0,248.0,320.0,425.0,698.0,1019.0,1050.0,811.0,841.0,848.0,903.0,842.0,1028.0,1166.0,1221.0,1274.0,1185.0,876.0,753.0,844.0,637.0,769.0,2019-10-08
6,33471,10 Avenue,West 27 Drive,West 28 Street,NB,2019-10-08,554.0,290.0,236.0,184.0,212.0,330.0,668.0,947.0,1201.0,1216.0,1110.0,1227.0,1301.0,1319.0,1443.0,1484.0,1515.0,1521.0,1592.0,1353.0,1330.0,1177.0,1018.0,862.0,2019-10-08
7,33844,10 Avenue,West 46 Street,West 47 Street,NB,2019-10-08,719.0,512.0,367.0,348.0,462.0,957.0,1385.0,1568.0,1454.0,1452.0,1504.0,1462.0,1321.0,1455.0,1499.0,1524.0,1403.0,1478.0,1508.0,1357.0,1378.0,1359.0,1237.0,1092.0,2019-10-08
9,33413,11 Avenue,West 28 Street,West 29 Street,SB,2019-10-08,258.0,144.0,138.0,121.0,181.0,425.0,672.0,1242.0,1282.0,1197.0,1124.0,991.0,957.0,913.0,943.0,963.0,948.0,965.0,1067.0,939.0,837.0,761.0,748.0,614.0,2019-10-08
10,33760,11 Avenue,West 45 Street,West 46 Street,SB,2019-10-08,386.0,276.0,205.0,149.0,231.0,489.0,676.0,1131.0,1257.0,1148.0,1117.0,1135.0,1152.0,1230.0,1187.0,1201.0,1301.0,1230.0,1300.0,1190.0,1069.0,1115.0,1037.0,723.0,2019-10-08
11,112817,111 Avenue,140 Street,141 Street,EB,2019-10-08,56.0,41.0,30.0,30.0,31.0,43.0,51.0,121.0,84.0,88.0,112.0,84.0,81.0,91.0,97.0,97.0,109.0,106.0,110.0,120.0,119.0,122.0,109.0,104.0,2019-10-08
11,112817,111 Avenue,140 Street,141 Street,WB,2019-10-08,66.0,50.0,21.0,50.0,82.0,188.0,353.0,697.0,462.0,294.0,282.0,306.0,314.0,327.0,394.0,401.0,339.0,374.0,424.0,310.0,217.0,210.0,205.0,117.0,2019-10-08
13,19641,13 Avenue,72 Street,73 Street,NB,2019-10-08,24.0,15.0,14.0,7.0,13.0,39.0,91.0,224.0,215.0,184.0,162.0,182.0,173.0,178.0,187.0,216.0,206.0,200.0,189.0,133.0,112.0,86.0,50.0,37.0,2019-10-08
13,19641,13 Avenue,72 Street,73 Street,SB,2019-10-08,37.0,22.0,22.0,12.0,22.0,33.0,86.0,177.0,179.0,168.0,179.0,171.0,230.0,200.0,211.0,244.0,266.0,265.0,255.0,168.0,130.0,102.0,83.0,63.0,2019-10-08
18,36112,2 Avenue,East 46 Street,East 47 Street,SB,2019-10-08,918.0,592.0,469.0,482.0,665.0,1060.0,1686.0,1911.0,1988.0,1480.0,1671.0,1838.0,1824.0,1811.0,1713.0,1825.0,1823.0,1979.0,1970.0,1988.0,2060.0,2012.0,1959.0,1484.0,2019-10-08
19,34659,2 Avenue,East 27 Street,East 28 Street,SB,2019-10-08,625.0,486.0,314.0,210.0,288.0,679.0,1138.0,1277.0,1083.0,1419.0,1649.0,1137.0,1107.0,802.0,1028.0,1507.0,1579.0,1368.0,1512.0,1275.0,1432.0,986.0,666.0,1016.0,2019-10-08
20,9001153,2 Avenue,Dead end,East 123 Street,SB,2019-10-08,350.0,225.0,225.0,227.0,439.0,920.0,1402.0,1600.0,1482.0,1613.0,1272.0,1011.0,982.0,1103.0,1221.0,1471.0,1461.0,1362.0,1341.0,978.0,726.0,576.0,489.0,450.0,2019-10-08
20,9001153,2 Avenue service rd,Dead end,East 123 Street,SB,2019-10-08,5.0,4.0,1.0,1.0,0.0,8.0,9.0,38.0,35.0,30.0,15.0,40.0,19.0,21.0,14.0,23.0,21.0,22.0,18.0,25.0,8.0,16.0,8.0,7.0,2019-10-08
21,36671,2 Avenue,East 74 Street,East 75 Street,SB,2019-10-08,946.0,726.0,493.0,421.0,505.0,649.0,1085.0,1070.0,1048.0,1045.0,945.0,891.0,877.0,887.0,837.0,1063.0,1120.0,1085.0,1067.0,1040.0,1215.0,985.0,1127.0,1116.0,2019-10-08
22,38055,2 Avenue,East 99 Street,East 100 Street,SB,2019-10-08,256.0,373.0,265.0,298.0,438.0,692.0,1109.0,1190.0,1201.0,1005.0,540.0,545.0,525.0,508.0,574.0,561.0,696.0,657.0,623.0,468.0,434.0,369.0,310.0,292.0,2019-10-08
24,36837,21 St,45 Road,46 Ave,NB,2019-10-08,77.0,56.0,72.0,63.0,82.0,159.0,283.0,441.0,368.0,306.0,294.0,345.0,279.0,305.0,357.0,423.0,433.0,339.0,320.0,224.0,228.0,242.0,193.0,149.0,2019-10-08
28,35960,3 Avenue,East 46 Street,East 47 Street,NB,2019-10-08,944.0,703.0,443.0,376.0,424.0,813.0,1204.0,1418.0,1288.0,1287.0,1384.0,1331.0,1255.0,1400.0,1303.0,1251.0,1084.0,1243.0,1349.0,1291.0,1197.0,1325.0,1375.0,1138.0,2019-10-08
29,36274,3 Avenue,Astoria Line,East 61 Street,NB,2019-10-08,589.0,433.0,310.0,361.0,434.0,702.0,1326.0,1667.0,1661.0,1479.0,1509.0,1544.0,1532.0,1502.0,1610.0,1398.0,1158.0,1434.0,1569.0,1575.0,1561.0,1420.0,1243.0,938.0,2019-10-08
31,22804,3 Avenue,Butler Street,Douglass Street,NB,2019-10-08,59.0,32.0,37.0,35.0,70.0,173.0,408.0,378.0,402.0,411.0,322.0,341.0,350.0,363.0,361.0,368.0,417.0,400.0,395.0,302.0,251.0,192.0,185.0,117.0,2019-10-08
31,22804,3 Avenue,Butler Street,Douglass Street,SB,2019-10-08,57.0,35.0,38.0,27.0,43.0,64.0,167.0,163.0,181.0,147.0,185.0,188.0,202.0,215.0,215.0,242.0,309.0,304.0,329.0,300.0,224.0,167.0,138.0,98.0,2019-10-08
33,36574,3 Avenue,East 73 Street,East 74 Street,NB,2019-10-08,1015.0,543.0,455.0,369.0,436.0,615.0,1184.0,1553.0,1422.0,1335.0,1268.0,1205.0,1127.0,1326.0,1400.0,1647.0,1625.0,1587.0,1464.0,1476.0,1524.0,1353.0,1526.0,1538.0,2019-10-08
