ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
25,9001279,21 St,Dead End,35 Ave,NB,2019-10-09,507.0,360.0,225.0,196.0,189.0,249.0,335.0,541.0,469.0,552.0,629.0,814.0,791.0,936.0,924.0,938.0,1157.0,1145.0,931.0,992.0,748.0,734.0,758.0,694.0,2019-10-09
25,9001279,21 St,Dead End,35 Ave,SB,2019-10-09,244.0,210.0,217.0,250.0,470.0,883.0,1134.0,1057.0,1015.0,996.0,829.0,765.0,702.0,700.0,725.0,772.0,760.0,838.0,789.0,759.0,582.0,461.0,437.0,344.0,2019-10-09
37,67650,31 St,35 Ave,36 Ave,NB,2019-10-09,178.0,151.0,146.0,130.0,125.0,163.0,301.0,419.0,318.0,325.0,321.0,422.0,340.0,395.0,415.0,407.0,412.0,375.0,347.0,375.0,329.0,311.0,265.0,240.0,2019-10-09
37,67650,31 St,35 Ave,36 Ave,SB,2019-10-09,101.0,95.0,68.0,73.0,97.0,164.0,282.0,319.0,238.0,226.0,238.0,265.0,216.0,255.0,247.0,313.0,224.0,295.0,237.0,222.0,153.0,163.0,151.0,141.0,2019-10-09
26,116269,225 St,114 Rd,Dead End,NB,2019-10-09,3.0,2.0,0.0,4.0,2.0,2.0,8.0,23.0,19.0,15.0,15.0,15.0,10.0,19.0,19.0,29.0,19.0,22.0,22.0,19.0,7.0,10.0,8.0,7.0,2019-10-09
3,9001099,1 Avenue,Dead end,Dead end,NB,2019-10-09,519.0,324.0,272.0,269.0,311.0,439.0,858.0,1259.0,1293.0,1018.0,1010.0,1112.0,1107.0,1210.0,1560.0,1580.0,1483.0,1600.0,1427.0,1168.0,1044.0,867.0,705.0,700.0,2019-10-09
26,116269,225 St,114 Rd,Dead End,SB,2019-10-09,3.0,2.0,1.0,0.0,0.0,2.0,6.0,20.0,12.0,10.0,9.0,16.0,22.0,23.0,22.0,32.0,13.0,40.0,23.0,20.0,11.0,9.0,7.0,7.0,2019-10-09
38,130569,32 Ave,86 St,Alley,WB,2019-10-09,57.0,39.0,24.0,24.0,57.0,98.0,234.0,359.0,354.0,255.0,184.0,183.0,169.0,213.0,241.0,302.0,326.0,341.0,306.0,346.0,160.0,97.0,117.0,96.0,2019-10-09
24,36837,21 St,45 Road,46 Ave,SB,2019-10-09,211.0,117.0,112.0,92.0,72.0,143.0,212.0,292.0,335.0,298.0,321.0,322.0,337.0,330.0,329.0,418.0,392.0,372.0,388.0,367.0,336.0,305.0,321.0,287.0,2019-10-09
36,130633,31 Avenue,88 Street,Alley,WB,2019-10-09,21.0,20.0,20.0,19.0,18.0,72.0,182.0,319.0,332.0,183.0,166.0,155.0,174.0,198.0,209.0,187.0,208.0,181.0,156.0,143.0,103.0,107.0,82.0,41.0,2019-10-09
1,33121,1 Avenue,East 12 Street,East 13 Street,NB,2019-10-09,810.0,523.0,374.0,308.0,337.0,538.0,891.0,1103.0,1138.0,1233.0,1122.0,1099.0,1007.0,977.0,986.0,1063.0,972.0,1096.0,1173.0,1204.0,1253.0,1107.0,1045.0,967.0,2019-10-09
2,34656,1 Avenue,East 27 Street,East 28 Street,NB,2019-10-09,1015.0,862.0,577.0,381.0,302.0,347.0,541.0,986.0,1482.0,1576.0,1445.0,1576.0,1066.0,1206.0,1311.0,1312.0,1361.0,1280.0,1276.0,1303.0,1507.0,1265.0,1169.0,1099.0,2019-10-09
4,36674,1 Avenue,East 73 Street,East 74 Street,NB,2019-10-09,385.0,273.0,203.0,169.0,235.0,456.0,815.0,1572.0,1641.0,1028.0,1048.0,1125.0,1101.0,1159.0,1413.0,1549.0,1413.0,1660.0,1843.0,1640.0,1373.0,1090.0,907.0,609.0,2019-10-09
5,38035,1 Avenue,East 97 Street,East 99 Street,NB,2019-10-09,551.0,363.0,257.0,249.0,379.0,471.0,784.0,1147.0,1108.0,888.0,968.0,997.0,1074.0,988.0,1065.0,1311.0,1388.0,1418.0,1317.0,903.0,846.0,974.0,760.0,793.0,2019-10-09
6,33471,10 Avenue,West 27 Drive,West 28 Street,NB,2019-10-09,590.0,374.0,246.0,200.0,190.0,316.0,625.0,962.0,1172.0,1056.0,1117.0,1187.0,1269.0,1371.0,1468.0,1544.0,1506.0,1639.0,1667.0,1656.0,1531.0,1235.0,1257.0,966.0,2019-10-09
7,33844,10 Avenue,West 46 Street,West 47 Street,NB,2019-10-09,849.0,632.0,459.0,440.0,517.0,977.0,1408.0,1642.0,1579.0,1618.0,1511.0,1523.0,1463.0,1426.0,1464.0,1589.0,1503.0,1423.0,1534.0,1401.0,1388.0,1321.0,1341.0,1168.0,2019-10-09
9,33413,11 Avenue,West 28 Street,West 29 Street,SB,2019-10-09,369.0,247.0,148.0,155.0,183.0,399.0,668.0,868.0,1257.0,1284.0,1235.0,1041.0,980.0,942.0,1024.0,918.0,942.0,1005.0,1079.0,982.0,922.0,762.0,762.0,653.0,2019-10-09
10,33760,11 Avenue,West 45 Street,West 46 Street,SB,2019-10-09,480.0,331.0,195.0,173.0,261.0,491.0,662.0,954.0,1149.0,1042.0,998.0,1043.0,1033.0,1109.0,1097.0,1209.0,1300.0,1260.0,1428.0,1387.0,1297.0,1184.0,1071.0,901.0,2019-10-09
11,112817,111 Avenue,140 Street,141 Street,EB,2019-10-09,78.0,53.0,29.0,24.0,34.0,39.0,39.0,86.0,79.0,82.0,92.0,75.0,85.0,69.0,90.0,112.0,156.0,107.0,122.0,116.0,99.0,99.0,102.0,97.0,2019-10-09
11,112817,111 Avenue,140 Street,141 Street,WB,2019-10-09,67.0,53.0,43.0,38.0,88.0,215.0,268.0,362.0,331.0,249.0,240.0,255.0,295.0,289.0,319.0,331.0,319.0,339.0,354.0,276.0,256.0,226.0,159.0,103.0,2019-10-09
13,19641,13 Avenue,72 Street,73 Street,NB,2019-10-09,24.0,12.0,8.0,4.0,11.0,43.0,107.0,249.0,237.0,193.0,148.0,170.0,166.0,174.0,195.0,194.0,191.0,234.0,204.0,168.0,113.0,100.0,63.0,39.0,2019-10-09
13,19641,13 Avenue,72 Street,73 Street,SB,2019-10-09,30.0,24.0,15.0,13.0,16.0,49.0,68.0,153.0,194.0,207.0,148.0,163.0,185.0,201.0,212.0,231.0,245.0,258.0,237.0,198.0,105.0,124.0,80.0,48.0,2019-10-09
18,36112,2 Avenue,East 46 Street,East 47 Street,SB,2019-10-09,988.0,713.0,541.0,524.0,693.0,1147.0,1612.0,1828.0,2016.0,1401.0,1669.0,1711.0,1598.0,1723.0,1735.0,1839.0,1759.0,1980.0,2077.0,1926.0,2081.0,1989.0,2042.0,1571.0,2019-10-09
19,34659,2 Avenue,East 27 Street,East 28 Street,SB,2019-10-09,860.0,545.0,377.0,252.0,308.0,635.0,1385.0,1403.0,1102.0,1005.0,1200.0,1519.0,1443.0,1286.0,952.0,1207.0,1435.0,1521.0,1551.0,1609.0,1594.0,1501.0,1249.0,1127.0,2019-10-09
20,9001153,2 Avenue,Dead end,East 123 Street,SB,2019-10-09,351.0,218.0,186.0,251.0,442.0,893.0,1381.0,1415.0,1399.0,1576.0,1473.0,1176.0,1023.0,1114.0,1328.0,1194.0,1360.0,1482.0,1263.0,921.0,730.0,610.0,573.0,504.0,2019-10-09
20,9001153,2 Avenue service rd,Dead end,East 123 Street,SB,2019-10-09,8.0,6.0,2.0,1.0,2.0,4.0,11.0,24.0,17.0,19.0,13.0,21.0,12.0,22.0,19.0,19.0,35.0,28.0,18.0,19.0,10.0,15.0,4.0,10.0,2019-10-09
21,36671,2 Avenue,East 74 Street,East 75 Street,SB,2019-10-09,999.0,734.0,512.0,436.0,530.0,645.0,1071.0,1091.0,1144.0,1095.0,1024.0,932.0,864.0,933.0,943.0,1091.0,1123.0,1102.0,1173.0,1138.0,1193.0,1069.0,1224.0,1199.0,2019-10-09
22,38055,2 Avenue,East 99 Street,East 100 Street,SB,2019-10-09,288.0,419.0,330.0,320.0,498.0,800.0,1190.0,1262.0,1317.0,1145.0,571.0,581.0,595.0,589.0,648.0,667.0,820.0,672.0,653.0,505.0,506.0,427.0,345.0,301.0,2019-10-09
24,36837,21 St,45 Road,46 Ave,NB,2019-10-09,90.0,72.0,63.0,59.0,95.0,150.0,265.0,424.0,390.0,273.0,271.0,340.0,296.0,310.0,387.0,428.0,422.0,348.0,295.0,237.0,213.0,219.0,169.0,137.0,2019-10-09
28,35960,3 Avenue,East 46 Street,East 47 Street,NB,2019-10-09,1064.0,688.0,497.0,471.0,434.0,770.0,1064.0,1426.0,1234.0,1105.0,1098.0,998.0,1085.0,1154.0,1275.0,1179.0,1141.0,1113.0,950.0,1177.0,1225.0,1312.0,1300.0,1272.0,2019-10-09
29,36274,3 Avenue,Astoria Line,East 61 Street,NB,2019-10-09,680.0,555.0,330.0,389.0,462.0,670.0,1270.0,1669.0,1686.0,1569.0,1608.0,1446.0,1587.0,1537.0,1579.0,1426.0,1207.0,1399.0,1563.0,1571.0,1575.0,1493.0,1261.0,1010.0,2019-10-09
31,22804,3 Avenue,Butler Street,Douglass Street,NB,2019-10-09,49.0,25.0,22.0,18.0,40.0,238.0,383.0,444.0,450.0,301.0,277.0,315.0,353.0,351.0,312.0,361.0,459.0,357.0,272.0,296.0,293.0,319.0,296.0,188.0,2019-10-09
31,22804,3 Avenue,Butler Street,Douglass Street,SB,2019-10-09,64.0,27.0,43.0,31.0,40.0,70.0,201.0,156.0,215.0,130.0,174.0,180.0,200.0,225.0,248.0,237.0,316.0,278.0,307.0,319.0,243.0,172.0,145.0,107.0,2019-10-09
33,36574,3 Avenue,East 73 Street,East 74 Street,NB,2019-10-09,1022.0,581.0,483.0,382.0,472.0,620.0,1220.0,1490.0,1528.0,1472.0,1388.0,1176.0,1257.0,1305.0,1464.0,1691.0,1775.0,1647.0,1539.0,1423.0,1641.0,1409.0,1604.0,1565.0,2019-10-09
34,69185,3 Avenue,East 123 Street,East 124 Street,NB,2019-10-09,386.0,236.0,197.0,173.0,200.0,262.0,619.0,813.0,795.0,753.0,799.0,611.0,768.0,840.0,988.0,841.0,1156.0,1246.0,1025.0,804.0,824.0,848.0,667.0,535.0,2019-10-09
36,130633,31 Avenue,88 Street,Alley,EB,2019-10-09,34.0,30.0,29.0,16.0,20.0,19.0,59.0,108.0,133.0,128.0,100.0,107.0,145.0,144.0,221.0,307.0,279.0,339.0,319.0,174.0,158.0,111.0,84.0,64.0,2019-10-09
38,130569,32 Ave,86 St,Alley,EB,2019-10-09,46.0,40.0,20.0,10.0,16.0,30.0,60.0,158.0,135.0,85.0,83.0,110.0,134.0,169.0,221.0,280.0,325.0,403.0,313.0,247.0,135.0,112.0,81.0,59.0,2019-10-09
39,153067,34TH AVENUE,92nd Street,93rd Street,WB,2019-10-09,70.0,76.0,47.0,46.0,78.0,125.0,308.0,433.0,482.0,396.0,332.0,321.0,315.0,375.0,382.0,421.0,369.0,395.0,330.0,313.0,243.0,318.0,300.0,237.0,2019-10-09
44,33305,3RD AVENUE,East 27th Street,East 28th Street,NB,2019-10-09,722.0,508.0,318.0,199.0,157.0,204.0,294.0,504.0,746.0,701.0,687.0,654.0,627.0,638.0,588.0,639.0,588.0,616.0,624.0,595.0,666.0,752.0,803.0,755.0,2019-10-09
45,158092,4 Avenue,29 Street,30 Street,SB,2019-10-09,90.0,58.0,78.0,43.0,51.0,88.0,260.0,439.0,688.0,592.0,635.0,795.0,767.0,839.0,884.0,1589.0,1584.0,1386.0,1353.0,973.0,380.0,312.0,297.0,193.0,2019-10-09
45,157979,4 Avenue,29 Street,30 Street,NB,2019-10-09,88.0,38.0,56.0,60.0,114.0,563.0,1213.0,1386.0,1210.0,809.0,727.0,744.0,713.0,816.0,901.0,934.0,876.0,872.0,771.0,611.0,440.0,332.0,277.0,179.0,2019-10-09
46,158163,4 Avenue,Butler Street,Douglass Street,NB,2019-10-09,155.0,93.0,72.0,60.0,108.0,328.0,852.0,963.0,981.0,984.0,684.0,769.0,654.0,622.0,659.0,883.0,926.0,954.0,794.0,632.0,497.0,354.0,310.0,324.0,2019-10-09
46,157722,4 Avenue,Butler Street,Douglass Street,SB,2019-10-09,174.0,108.0,89.0,63.0,82.0,144.0,225.0,322.0,506.0,482.0,416.0,499.0,466.0,447.0,535.0,705.0,760.0,809.0,773.0,575.0,497.0,337.0,309.0,478.0,2019-10-09
50,33018,5 Avenue,West 25 Street,East 26 Street,SB,2019-10-09,824.0,547.0,358.0,272.0,269.0,435.0,815.0,1216.0,1389.0,1264.0,1162.0,1235.0,1208.0,1058.0,1127.0,1239.0,1226.0,1295.0,1468.0,1468.0,1467.0,1391.0,1215.0,1186.0,2019-10-09
51,33886,5 Avenue,East 27 Street,East 28 Street,SB,2019-10-09,810.0,546.0,349.0,259.0,254.0,425.0,780.0,1147.0,1232.0,1088.0,956.0,988.0,995.0,926.0,973.0,1098.0,1059.0,1103.0,1219.0,1213.0,1206.0,1254.0,1121.0,1128.0,2019-10-09
52,35806,5 Avenue,East 46 Street,East 47 Street,SB,2019-10-09,986.0,628.0,404.0,312.0,394.0,708.0,1404.0,2003.0,1908.0,1602.0,1610.0,1632.0,1543.0,1633.0,1535.0,1659.0,1867.0,1412.0,1466.0,1449.0,1876.0,1721.0,1646.0,1606.0,2019-10-09
53,21115,5 Avenue,30 Street,31 Street,NB,2019-10-09,80.0,43.0,39.0,41.0,53.0,117.0,340.0,598.0,686.0,578.0,441.0,391.0,350.0,368.0,464.0,432.0,454.0,440.0,334.0,241.0,189.0,187.0,149.0,93.0,2019-10-09
53,21115,5 Avenue,30 Street,31 Street,SB,2019-10-09,80.0,41.0,34.0,24.0,44.0,56.0,123.0,240.0,363.0,256.0,281.0,307.0,314.0,272.0,327.0,433.0,428.0,393.0,340.0,275.0,234.0,178.0,201.0,167.0,2019-10-09
55,28923,5 Avenue,Douglass Street,De Graw Street,SB,2019-10-09,157.0,105.0,56.0,22.0,32.0,41.0,101.0,212.0,345.0,247.0,259.0,239.0,282.0,270.0,291.0,280.0,310.0,359.0,319.0,264.0,258.0,214.0,241.0,186.0,2019-10-09
57,75343,58 Street,41 Drive,43 Avenue,NB,2019-10-09,61.0,23.0,16.0,18.0,31.0,68.0,139.0,164.0,200.0,138.0,164.0,181.0,195.0,189.0,215.0,275.0,225.0,297.0,271.0,218.0,203.0,160.0,118.0,95.0,2019-10-09
57,75343,58 Street,41 Drive,43 Avenue,SB,2019-10-09,55.0,24.0,29.0,22.0,26.0,53.0,100.0,171.0,172.0,162.0,185.0,253.0,241.0,251.0,342.0,382.0,390.0,407.0,390.0,294.0,287.0,207.0,161.0,133.0,2019-10-09
59,81591,59 Ave,92 St,94 St,EB,2019-10-09,86.0,40.0,24.0,15.0,33.0,67.0,196.0,260.0,225.0,248.0,261.0,269.0,312.0,334.0,289.0,326.0,308.0,394.0,421.0,545.0,394.0,288.0,245.0,132.0,2019-10-09
64,20278,60 Street,18 Avenue,19 Avenue,WB,2019-10-09,94.0,49.0,27.0,29.0,50.0,96.0,208.0,443.0,535.0,650.0,535.0,507.0,468.0,494.0,424.0,436.0,511.0,537.0,562.0,514.0,422.0,387.0,219.0,135.0,2019-10-09
68,74206,69 St,52 Ave,52 Rd,NB,2019-10-09,75.0,53.0,41.0,38.0,55.0,164.0,280.0,374.0,290.0,218.0,258.0,317.0,332.0,254.0,333.0,310.0,371.0,333.0,423.0,355.0,288.0,205.0,168.0,103.0,2019-10-09
68,74206,69 St,52 Ave,52 Rd,SB,2019-10-09,90.0,53.0,29.0,37.0,36.0,77.0,216.0,352.0,266.0,242.0,276.0,265.0,280.0,336.0,357.0,449.0,484.0,449.0,438.0,311.0,227.0,255.0,154.0,152.0,2019-10-09
72,108665,73 Place,Cooper Avenue,Dead end,NB,2019-10-09,17.0,10.0,10.0,9.0,24.0,49.0,156.0,274.0,187.0,158.0,184.0,156.0,146.0,174.0,213.0,199.0,184.0,179.0,185.0,144.0,87.0,81.0,65.0,43.0,2019-10-09
73,32283,8 Avenue,Greenwich Avenue,14 Street/Canarsie Line,NB,2019-10-09,448.0,311.0,244.0,236.0,258.0,374.0,528.0,766.0,927.0,900.0,826.0,734.0,733.0,751.0,750.0,706.0,758.0,796.0,882.0,840.0,813.0,785.0,704.0,615.0,2019-10-09
74,33968,8 Avenue,8 Avenue Line,8 Avenue Line,NB,2019-10-09,1061.0,765.0,618.0,589.0,671.0,877.0,1215.0,1364.0,1244.0,991.0,1035.0,1012.0,1021.0,1134.0,1164.0,1119.0,1054.0,990.0,1088.0,1186.0,1225.0,1166.0,1196.0,1212.0,2019-10-09
80,33848,9 Avenue,West 45 Street,West 46 Street,SB,2019-10-09,931.0,630.0,470.0,378.0,429.0,530.0,836.0,1152.0,1268.0,1363.0,1251.0,1279.0,1316.0,1469.0,1517.0,1588.0,1545.0,1565.0,1617.0,1570.0,1483.0,1407.0,1309.0,1319.0,2019-10-09
81,22345,9 Street,9 Street Bridge,2 Avenue,EB,2019-10-09,34.0,20.0,23.0,20.0,18.0,58.0,99.0,152.0,227.0,180.0,182.0,181.0,164.0,178.0,172.0,216.0,207.0,161.0,203.0,207.0,141.0,119.0,112.0,56.0,2019-10-09
81,22345,9 Street,9 Street Bridge,2 Avenue,WB,2019-10-09,56.0,36.0,32.0,23.0,43.0,95.0,186.0,346.0,503.0,374.0,296.0,280.0,264.0,303.0,311.0,373.0,387.0,357.0,288.0,291.0,211.0,221.0,168.0,102.0,2019-10-09
85,56878,Archer Ave,143 St,144 Pl,EB,2019-10-09,65.0,58.0,46.0,38.0,68.0,110.0,154.0,153.0,177.0,217.0,164.0,164.0,158.0,167.0,198.0,186.0,152.0,178.0,157.0,175.0,154.0,129.0,106.0,116.0,2019-10-09
85,56878,Archer Ave,143 St,144 Place,WB,2019-10-09,56.0,33.0,14.0,44.0,29.0,94.0,191.0,306.0,280.0,189.0,224.0,180.0,205.0,178.0,192.0,232.0,179.0,152.0,163.0,170.0,123.0,84.0,56.0,70.0,2019-10-09
86,28976,Ashland Place,4 Avenue Line,4 Avenue Line,NB,2019-10-09,22.0,13.0,8.0,15.0,22.0,40.0,86.0,111.0,180.0,177.0,155.0,124.0,130.0,131.0,158.0,148.0,181.0,180.0,179.0,156.0,135.0,114.0,74.0,101.0,2019-10-09
86,28976,Ashland Place,4 Avenue Line,4 Avenue Line,SB,2019-10-09,42.0,21.0,8.0,14.0,25.0,39.0,65.0,75.0,107.0,144.0,149.0,114.0,111.0,108.0,102.0,143.0,201.0,213.0,214.0,221.0,154.0,156.0,85.0,99.0,2019-10-09
88,150672,Atlantic Avenue,Lirr Atlantic Line,Lirr Atlantic Line,WB,2019-10-09,126.0,63.0,59.0,49.0,118.0,464.0,825.0,677.0,669.0,528.0,617.0,694.0,460.0,434.0,527.0,568.0,602.0,684.0,599.0,496.0,357.0,353.0,274.0,183.0,2019-10-09
88,150673,Atlantic Avenue,Dead End,Dead End,EB,2019-10-09,244.0,187.0,89.0,43.0,130.0,430.0,761.0,754.0,694.0,590.0,487.0,443.0,522.0,530.0,423.0,627.0,779.0,786.0,582.0,509.0,488.0,388.0,303.0,222.0,2019-10-09
88,150674,Atlantic Avenue,Williams Avenue,Alabama Avenue,EB,2019-10-09,402.0,215.0,175.0,153.0,240.0,415.0,642.0,852.0,1000.0,822.0,797.0,674.0,811.0,995.0,1051.0,970.0,884.0,902.0,881.0,1111.0,963.0,808.0,614.0,514.0,2019-10-09
89,157948,Atlantic Avenue,Autumn Avenue,Lincoln Avenue,EB,2019-10-09,202.0,153.0,83.0,41.0,128.0,388.0,624.0,629.0,583.0,493.0,399.0,367.0,412.0,405.0,344.0,531.0,630.0,651.0,486.0,438.0,400.0,321.0,248.0,185.0,2019-10-09
89,157545,Atlantic Avenue,Autumn Avenue,Lincoln Avenue,WB,2019-10-09,151.0,123.0,107.0,167.0,291.0,449.0,596.0,701.0,575.0,558.0,472.0,568.0,696.0,651.0,679.0,619.0,735.0,617.0,600.0,637.0,565.0,430.0,358.0,280.0,2019-10-09
90,158124,Atlantic Avenue,Classon Avenue,Franklin Avenue Shuttle Line,EB,2019-10-09,453.0,230.0,167.0,146.0,168.0,254.0,596.0,919.0,1064.0,959.0,891.0,970.0,926.0,962.0,1126.0,1440.0,1546.0,1683.0,1536.0,1425.0,1168.0,870.0,874.0,649.0,2019-10-09
93,34607,Avenue C,East 11 Street,East 12 Street,SB,2019-10-09,113.0,79.0,54.0,35.0,66.0,88.0,120.0,156.0,173.0,201.0,154.0,198.0,233.0,260.0,229.0,230.0,209.0,210.0,226.0,221.0,220.0,284.0,221.0,193.0,2019-10-09
93,34607,Avenue C,East 11 Street,East 12 Street,NB,2019-10-09,40.0,58.0,38.0,38.0,71.0,115.0,153.0,120.0,162.0,207.0,232.0,228.0,250.0,253.0,238.0,206.0,163.0,193.0,191.0,155.0,154.0,150.0,141.0,132.0,2019-10-09
97,40998,Avenue N,Schenectady Avenue,East 48 Street,EB,2019-10-09,54.0,34.0,25.0,18.0,26.0,65.0,112.0,299.0,266.0,259.0,225.0,266.0,263.0,297.0,327.0,409.0,377.0,397.0,390.0,332.0,253.0,203.0,148.0,120.0,2019-10-09
97,40998,Avenue N,Schenectady Avenue,East 48 Street,WB,2019-10-09,28.0,12.0,23.0,13.0,29.0,103.0,208.0,423.0,278.0,230.0,195.0,232.0,249.0,241.0,296.0,283.0,268.0,284.0,258.0,187.0,132.0,111.0,100.0,70.0,2019-10-09
98,32126,Avenue of the Americas,8 Avenue Line,8 Avenue Line,NB,2019-10-09,1031.0,727.0,464.0,415.0,444.0,729.0,1007.0,1343.0,1303.0,1269.0,1380.0,1256.0,1224.0,1321.0,1270.0,953.0,628.0,798.0,744.0,795.0,900.0,1214.0,1210.0,1086.0,2019-10-09
