ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
24,70376,3rd AVENUE,East 154th Street,East 155th Street,NB,2020-10-22,247.0,156.0,136.0,112.0,104.0,149.0,254.0,454.0,601.0,554.0,565.0,503.0,573.0,579.0,628.0,623.0,692.0,659.0,628.0,574.0,500.0,369.0,317.0,210.0,2020-10-22
24,70376,3rd AVENUE,East 154th Street,East 155th Street,SB,2020-10-22,111.0,83.0,49.0,56.0,60.0,133.0,228.0,321.0,299.0,357.0,310.0,351.0,356.0,333.0,274.0,393.0,378.0,369.0,366.0,302.0,292.0,228.0,218.0,168.0,2020-10-22
39,66455,56 ROAD,43rd Street,48th Street,EB,2020-10-22,59.0,29.0,34.0,49.0,57.0,114.0,183.0,230.0,218.0,269.0,260.0,279.0,289.0,340.0,460.0,534.0,616.0,516.0,344.0,258.0,208.0,138.0,123.0,125.0,2020-10-22
39,66455,56 ROAD,43rd Street,48th Street,WB,2020-10-22,45.0,42.0,80.0,52.0,135.0,357.0,447.0,535.0,474.0,462.0,366.0,396.0,431.0,511.0,453.0,437.0,409.0,276.0,229.0,146.0,86.0,120.0,101.0,60.0,2020-10-22
98,87459,BOSTON ROAD,Bronx Park East,Pelham Parkway South,NB,2020-10-22,193.0,125.0,70.0,69.0,85.0,164.0,443.0,770.0,805.0,704.0,715.0,800.0,838.0,904.0,1031.0,1107.0,1008.0,1070.0,1027.0,758.0,619.0,437.0,370.0,264.0,2020-10-22
98,87459,BOSTON ROAD,Bronx Park East,Pelham Parkway South,SB,2020-10-22,132.0,90.0,47.0,39.0,67.0,111.0,321.0,559.0,485.0,521.0,452.0,461.0,482.0,551.0,597.0,572.0,611.0,691.0,527.0,507.0,387.0,346.0,258.0,203.0,2020-10-22
135,73096,DR M L KING JR BOULEVARD,West 183rd Street,University Avenue,NB,2020-10-22,170.0,128.0,109.0,71.0,75.0,128.0,240.0,362.0,492.0,465.0,427.0,446.0,464.0,571.0,700.0,636.0,710.0,690.0,625.0,512.0,453.0,297.0,292.0,232.0,2020-10-22
135,73096,DR M L KING JR BOULEVARD,West 183rd Street,University Avenue,SB,2020-10-22,136.0,74.0,75.0,54.0,60.0,107.0,231.0,473.0,535.0,448.0,403.0,425.0,450.0,490.0,569.0,641.0,601.0,671.0,532.0,480.0,379.0,296.0,247.0,217.0,2020-10-22
140,9008556,EAST 135th STREET,St Ann's Avenue,Cypress Avenue,WB,2020-10-22,65.0,57.0,32.0,42.0,63.0,158.0,229.0,326.0,264.0,242.0,200.0,243.0,210.0,239.0,335.0,380.0,453.0,387.0,243.0,178.0,141.0,106.0,109.0,109.0,2020-10-22
141,69589,EAST 135th STREET,Park Avenue,Canal Street West,NB,2020-10-22,34.0,28.0,20.0,23.0,21.0,31.0,37.0,110.0,180.0,153.0,97.0,94.0,95.0,120.0,265.0,341.0,304.0,248.0,170.0,105.0,67.0,63.0,41.0,25.0,2020-10-22
