ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-03,39.0,23.0,12.0,18.0,29.0,58.0,110.0,169.0,207.0,199.0,212.0,227.0,225.0,222.0,271.0,232.0,235.0,211.0,206.0,125.0,98.0,76.0,63.0,50.0,2021-05-03
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-03,79.0,43.0,37.0,31.0,46.0,100.0,111.0,184.0,218.0,296.0,314.0,337.0,382.0,339.0,363.0,434.0,399.0,460.0,462.0,338.0,168.0,136.0,134.0,85.0,2021-05-03
28,153700,34th St,91st St,92nd St,WB,2021-05-03,60.0,39.0,31.0,24.0,25.0,62.0,147.0,146.0,12.0,13.0,13.0,15.0,18.0,17.0,27.0,17.0,35.0,26.0,17.0,20.0,116.0,97.0,97.0,55.0,2021-05-03
28,153916,34th St,91st St,92nd St,EB,2021-05-03,153.0,84.0,44.0,43.0,60.0,125.0,191.0,192.0,28.0,10.0,7.0,23.0,23.0,31.0,26.0,41.0,29.0,40.0,29.0,35.0,240.0,256.0,189.0,170.0,2021-05-03
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-03,78.0,62.0,48.0,39.0,30.0,72.0,125.0,298.0,512.0,500.0,488.0,481.0,481.0,494.0,556.0,412.0,510.0,472.0,431.0,400.0,319.0,234.0,205.0,142.0,2021-05-03
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-03,17.0,21.0,16.0,20.0,40.0,85.0,154.0,185.0,225.0,166.0,176.0,145.0,164.0,141.0,206.0,220.0,175.0,192.0,149.0,72.0,52.0,53.0,33.0,28.0,2021-05-03
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-03,35.0,41.0,37.0,47.0,94.0,226.0,308.0,382.0,415.0,337.0,327.0,304.0,304.0,311.0,329.0,457.0,436.0,466.0,402.0,191.0,126.0,92.0,102.0,62.0,2021-05-03
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-03,64.0,41.0,21.0,19.0,12.0,38.0,103.0,202.0,252.0,247.0,191.0,260.0,238.0,335.0,317.0,360.0,293.0,347.0,292.0,238.0,199.0,124.0,95.0,56.0,2021-05-03
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-03,52.0,46.0,20.0,13.0,16.0,36.0,91.0,147.0,239.0,217.0,212.0,235.0,261.0,285.0,315.0,360.0,374.0,338.0,296.0,245.0,206.0,135.0,80.0,45.0,2021-05-03
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-03,73.0,40.0,21.0,11.0,26.0,66.0,153.0,331.0,467.0,364.0,342.0,395.0,389.0,478.0,534.0,445.0,431.0,483.0,386.0,342.0,292.0,215.0,153.0,99.0,2021-05-03
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-03,47.0,36.0,24.0,19.0,53.0,111.0,178.0,302.0,413.0,361.0,348.0,391.0,392.0,494.0,588.0,527.0,514.0,541.0,484.0,430.0,243.0,212.0,117.0,68.0,2021-05-03
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-03,4.0,1.0,4.0,2.0,2.0,4.0,10.0,38.0,27.0,24.0,15.0,24.0,17.0,36.0,32.0,29.0,27.0,30.0,25.0,24.0,10.0,7.0,7.0,2.0,2021-05-03
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-03,4.0,1.0,0.0,1.0,5.0,9.0,16.0,18.0,17.0,17.0,13.0,7.0,15.0,11.0,24.0,30.0,20.0,25.0,11.0,12.0,8.0,4.0,4.0,3.0,2021-05-03
90,15554,Bay St,Congress St,Wave St,NB,2021-05-03,67.0,64.0,40.0,40.0,42.0,116.0,198.0,244.0,340.0,316.0,277.0,287.0,270.0,322.0,364.0,367.0,360.0,327.0,275.0,275.0,213.0,148.0,102.0,90.0,2021-05-03
90,15554,Bay St,Congress St,Wave St,SB,2021-05-03,99.0,100.0,58.0,39.0,40.0,126.0,242.0,321.0,449.0,457.0,462.0,445.0,501.0,503.0,595.0,581.0,618.0,567.0,502.0,408.0,324.0,261.0,204.0,140.0,2021-05-03
