ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-06,40.0,26.0,14.0,11.0,23.0,72.0,112.0,187.0,186.0,213.0,198.0,177.0,212.0,234.0,261.0,215.0,218.0,201.0,172.0,145.0,116.0,80.0,118.0,51.0,2021-05-06
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-06,62.0,44.0,27.0,23.0,43.0,123.0,138.0,188.0,249.0,297.0,287.0,298.0,313.0,321.0,363.0,370.0,353.0,411.0,434.0,332.0,256.0,202.0,171.0,104.0,2021-05-06
28,153700,34th St,91st St,92nd St,WB,2021-05-06,64.0,42.0,28.0,9.0,24.0,68.0,118.0,172.0,9.0,11.0,19.0,24.0,26.0,9.0,32.0,29.0,38.0,32.0,28.0,28.0,116.0,124.0,97.0,73.0,2021-05-06
28,153916,34th St,91st St,92nd St,EB,2021-05-06,147.0,71.0,55.0,29.0,50.0,133.0,200.0,211.0,39.0,16.0,16.0,21.0,26.0,48.0,51.0,53.0,90.0,63.0,55.0,42.0,271.0,298.0,224.0,199.0,2021-05-06
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-06,149.0,79.0,56.0,36.0,46.0,60.0,150.0,309.0,574.0,593.0,538.0,558.0,585.0,567.0,631.0,596.0,580.0,639.0,639.0,591.0,496.0,467.0,380.0,343.0,2021-05-06
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-06,24.0,21.0,15.0,17.0,36.0,82.0,154.0,201.0,205.0,192.0,156.0,157.0,177.0,168.0,203.0,243.0,207.0,221.0,190.0,116.0,71.0,45.0,34.0,28.0,2021-05-06
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-06,58.0,31.0,32.0,73.0,111.0,243.0,338.0,377.0,455.0,429.0,359.0,322.0,293.0,343.0,423.0,521.0,513.0,544.0,438.0,298.0,171.0,127.0,101.0,79.0,2021-05-06
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-06,57.0,30.0,17.0,7.0,15.0,44.0,98.0,221.0,274.0,238.0,239.0,244.0,327.0,360.0,363.0,349.0,360.0,382.0,291.0,265.0,221.0,157.0,115.0,87.0,2021-05-06
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-06,66.0,22.0,19.0,11.0,17.0,41.0,95.0,134.0,248.0,208.0,209.0,243.0,286.0,289.0,360.0,338.0,369.0,351.0,304.0,270.0,250.0,189.0,120.0,85.0,2021-05-06
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-06,86.0,46.0,24.0,19.0,23.0,66.0,156.0,379.0,467.0,391.0,376.0,399.0,475.0,516.0,541.0,445.0,466.0,523.0,459.0,385.0,345.0,256.0,199.0,114.0,2021-05-06
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,WB,2021-05-06,62.0,37.0,30.0,25.0,53.0,126.0,192.0,355.0,437.0,364.0,365.0,463.0,476.0,497.0,499.0,513.0,569.0,631.0,568.0,472.0,343.0,227.0,187.0,91.0,2021-05-06
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,EB,2021-05-06,3.0,2.0,0.0,0.0,1.0,2.0,13.0,28.0,34.0,23.0,23.0,26.0,24.0,33.0,41.0,21.0,27.0,29.0,25.0,14.0,18.0,11.0,9.0,6.0,2021-05-06
86,4297,Barlow Ave,Pompey Ave,Drumgoole Rd E,WB,2021-05-06,0.0,1.0,0.0,0.0,3.0,4.0,12.0,18.0,22.0,10.0,13.0,17.0,13.0,15.0,37.0,27.0,18.0,24.0,20.0,13.0,7.0,10.0,3.0,2.0,2021-05-06
90,15554,Bay St,Congress St,Wave St,NB,2021-05-06,73.0,55.0,31.0,37.0,42.0,125.0,205.0,265.0,301.0,312.0,292.0,284.0,305.0,304.0,329.0,359.0,403.0,369.0,345.0,308.0,255.0,202.0,146.0,102.0,2021-05-06
90,15554,Bay St,Congress St,Wave St,SB,2021-05-06,105.0,99.0,40.0,28.0,44.0,113.0,238.0,357.0,472.0,471.0,472.0,456.0,527.0,575.0,580.0,574.0,605.0,608.0,581.0,494.0,397.0,306.0,281.0,205.0,2021-05-06
117,72860,Cedar Ave,W 179th St,W Fordham Rd,NB,2021-05-06,16.0,14.0,11.0,5.0,2.0,8.0,24.0,47.0,70.0,76.0,72.0,58.0,62.0,56.0,72.0,85.0,76.0,97.0,93.0,72.0,71.0,43.0,50.0,27.0,2021-05-06
117,72860,Cedar Ave,W 179th St,W Fordham Rd,SB,2021-05-06,49.0,43.0,16.0,18.0,11.0,17.0,53.0,124.0,114.0,121.0,106.0,154.0,134.0,143.0,185.0,176.0,170.0,199.0,179.0,156.0,160.0,129.0,98.0,75.0,2021-05-06
118,62211,Central Ave,Doughty Blvd,Virginia St,EB,2021-05-06,123.0,43.0,28.0,18.0,34.0,104.0,285.0,352.0,347.0,371.0,416.0,389.0,475.0,454.0,484.0,439.0,430.0,445.0,349.0,301.0,236.0,200.0,212.0,147.0,2021-05-06
118,62211,Central Ave,Doughty Blvd,Virginia St,WB,2021-05-06,140.0,61.0,42.0,43.0,50.0,147.0,481.0,544.0,543.0,491.0,451.0,453.0,482.0,498.0,532.0,544.0,592.0,662.0,641.0,609.0,524.0,411.0,379.0,231.0,2021-05-06
126,126962,Colonial Rd,67th St,Senator St,NB,2021-05-06,42.0,28.0,18.0,14.0,14.0,30.0,73.0,147.0,278.0,178.0,145.0,161.0,169.0,195.0,234.0,258.0,278.0,265.0,271.0,228.0,138.0,133.0,102.0,83.0,2021-05-06
126,126962,Colonial Rd,67th St,Senator St,SB,2021-05-06,9.0,7.0,2.0,5.0,4.0,8.0,15.0,24.0,37.0,34.0,42.0,47.0,37.0,52.0,51.0,43.0,47.0,46.0,51.0,33.0,21.0,33.0,22.0,13.0,2021-05-06
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-06,21.0,13.0,3.0,3.0,5.0,18.0,29.0,35.0,41.0,36.0,36.0,44.0,35.0,55.0,68.0,65.0,60.0,48.0,46.0,39.0,38.0,27.0,22.0,20.0,2021-05-06
154,176380,E 204th St,Grand Concourse,E Mosholu Pkwy S,WB,2021-05-06,10.0,8.0,3.0,6.0,7.0,20.0,23.0,26.0,39.0,35.0,37.0,44.0,31.0,31.0,45.0,62.0,51.0,44.0,37.0,33.0,35.0,27.0,23.0,21.0,2021-05-06
154,147346,E 204th St,Grand Concourse,E Mosholu Pkwy S,EB,2021-05-06,23.0,13.0,5.0,8.0,4.0,15.0,53.0,76.0,73.0,71.0,73.0,93.0,83.0,84.0,77.0,99.0,71.0,90.0,72.0,77.0,73.0,59.0,49.0,28.0,2021-05-06
