ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
1,36403,1st AVENUE,East 60th Street,East 61st Street,NB,2020-11-22,452.0,429.0,315.0,235.0,176.0,240.0,483.0,613.0,839.0,938.0,1101.0,1132.0,1176.0,1406.0,1492.0,1493.0,1404.0,1269.0,1144.0,1096.0,848.0,755.0,581.0,373.0,2020-11-22
2,260786,1 Avenue,E 120th St,E 124th St,NB,2020-11-22,790.0,606.0,497.0,406.0,403.0,372.0,357.0,529.0,655.0,699.0,879.0,947.0,1073.0,1171.0,1254.0,1362.0,1475.0,1416.0,1187.0,1156.0,1004.0,849.0,825.0,767.0,2020-11-22
3,33119,1st AVENUE,East 11th Street,East 12th Street,NB,2020-11-22,503.0,311.0,250.0,149.0,153.0,169.0,299.0,352.0,329.0,400.0,541.0,663.0,722.0,899.0,885.0,927.0,907.0,839.0,898.0,856.0,740.0,554.0,459.0,385.0,2020-11-22
4,34654,1st AVENUE,East 26th Street,East 27th Street,NB,2020-11-22,513.0,350.0,266.0,170.0,138.0,203.0,325.0,390.0,372.0,382.0,530.0,641.0,748.0,862.0,952.0,975.0,889.0,910.0,932.0,863.0,711.0,589.0,452.0,434.0,2020-11-22
7,177454,103rd STREET,Northern Boulevard,34th Avenue,NB,2020-11-22,50.0,39.0,27.0,20.0,20.0,19.0,22.0,44.0,53.0,84.0,98.0,95.0,97.0,112.0,111.0,91.0,132.0,103.0,116.0,95.0,91.0,63.0,48.0,31.0,2020-11-22
9,177488,108th STREET,Northern Boulevard,34thAvenue,NB,2020-11-22,113.0,84.0,71.0,38.0,32.0,42.0,39.0,69.0,95.0,134.0,187.0,188.0,191.0,193.0,184.0,186.0,192.0,184.0,149.0,151.0,133.0,108.0,92.0,79.0,2020-11-22
9,177488,108th STREET,Northern Boulevard,34th Avenue,SB,2020-11-22,137.0,94.0,70.0,54.0,49.0,38.0,66.0,93.0,133.0,148.0,226.0,267.0,244.0,274.0,275.0,256.0,269.0,263.0,259.0,232.0,201.0,175.0,158.0,112.0,2020-11-22
10,33411,11th AVENUE,West 27th Street,West 28th Street,SB,2020-11-22,142.0,92.0,58.0,23.0,43.0,76.0,90.0,119.0,129.0,215.0,281.0,326.0,351.0,439.0,523.0,611.0,714.0,654.0,562.0,462.0,338.0,255.0,181.0,114.0,2020-11-22
11,33615,11th AVENUE,West 44th Street,West 45th Street,NB,2020-11-22,282.0,174.0,105.0,67.0,113.0,65.0,113.0,185.0,243.0,311.0,420.0,449.0,582.0,659.0,720.0,695.0,710.0,716.0,659.0,618.0,542.0,363.0,326.0,283.0,2020-11-22
11,33615,11 AVENUE,West 44th Street,West 45th Street,SB,2020-11-22,459.0,359.0,292.0,278.0,272.0,283.0,325.0,399.0,393.0,477.0,599.0,590.0,646.0,660.0,718.0,734.0,818.0,734.0,775.0,665.0,569.0,525.0,478.0,404.0,2020-11-22
