ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
227,180547,Hillside Avenue,192 Street,193 Street,EB,2019-10-03,213.0,119.0,79.0,56.0,78.0,170.0,408.0,819.0,1005.0,699.0,602.0,648.0,775.0,813.0,947.0,1316.0,1468.0,1325.0,1298.0,1026.0,778.0,609.0,447.0,291.0,2019-10-03
227,180547,Hillside Avenue,192 Street,193 Street,WB,2019-10-03,24.0,6.0,52.0,85.0,159.0,435.0,1612.0,2258.0,2007.0,1060.0,813.0,750.0,778.0,851.0,979.0,947.0,1071.0,1201.0,1150.0,828.0,633.0,472.0,452.0,280.0,2019-10-03
238,19248,Kings Highway,West 11 Street,Quentin Road,EB,2019-10-03,136.0,94.0,65.0,53.0,75.0,108.0,407.0,1017.0,1156.0,761.0,691.0,444.0,526.0,592.0,776.0,1048.0,1112.0,1193.0,1031.0,804.0,719.0,558.0,341.0,301.0,2019-10-03
238,19248,Kings Highway,West 11 Street,Quentin Road,WB,2019-10-03,67.0,44.0,30.0,27.0,38.0,59.0,164.0,403.0,423.0,363.0,296.0,321.0,347.0,345.0,419.0,420.0,443.0,443.0,395.0,310.0,276.0,180.0,180.0,108.0,2019-10-03
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,NB,2019-10-03,10.0,22.0,21.0,19.0,46.0,76.0,414.0,1375.0,910.0,534.0,507.0,502.0,522.0,615.0,713.0,763.0,667.0,717.0,659.0,535.0,392.0,253.0,170.0,112.0,2019-10-03
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,SB,2019-10-03,75.0,26.0,18.0,18.0,63.0,138.0,445.0,930.0,714.0,564.0,594.0,629.0,534.0,649.0,974.0,1142.0,1105.0,939.0,691.0,457.0,340.0,248.0,173.0,127.0,2019-10-03
266,25210,Mcdonald Avenue,Avenue S,Avenue T,NB,2019-10-03,55.0,42.0,18.0,33.0,33.0,77.0,153.0,345.0,540.0,381.0,309.0,317.0,340.0,308.0,316.0,444.0,500.0,351.0,343.0,305.0,242.0,177.0,131.0,88.0,2019-10-03
266,25210,Mcdonald Avenue,Avenue S,Avenue T,SB,2019-10-03,48.0,43.0,24.0,28.0,45.0,84.0,236.0,525.0,742.0,602.0,386.0,490.0,544.0,381.0,542.0,606.0,649.0,611.0,463.0,375.0,299.0,213.0,170.0,108.0,2019-10-03
283,50823,South Conduit Avenue,Belmont Avenue,Eldert Lane,EB,2019-10-03,832.0,435.0,308.0,381.0,537.0,1033.0,1505.0,1770.0,1845.0,1395.0,1325.0,1291.0,1485.0,1794.0,2386.0,2559.0,2623.0,2669.0,2775.0,2599.0,2443.0,1965.0,1596.0,1187.0,2019-10-03
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,EB,2019-10-03,88.0,55.0,43.0,30.0,47.0,65.0,149.0,233.0,252.0,250.0,237.0,246.0,238.0,249.0,274.0,286.0,322.0,267.0,286.0,230.0,198.0,127.0,137.0,98.0,2019-10-03
