ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
17,96671,188 Street,Rio Drive,Henley Road,NB,2019-09-28,254.0,176.0,135.0,124.0,144.0,232.0,352.0,463.0,578.0,675.0,628.0,695.0,693.0,734.0,764.0,744.0,729.0,631.0,689.0,696.0,566.0,494.0,483.0,404.0,2019-09-28
17,96671,188 Street,Rio Drive,Henley Road,SB,2019-09-28,344.0,233.0,203.0,144.0,106.0,142.0,152.0,320.0,428.0,423.0,460.0,511.0,558.0,573.0,582.0,658.0,690.0,576.0,586.0,552.0,486.0,472.0,421.0,453.0,2019-09-28
23,117242,200 Street,36 Avenue,Francis Lewis Boulevard,NB,2019-09-28,9.0,8.0,9.0,2.0,5.0,0.0,12.0,25.0,47.0,80.0,75.0,85.0,87.0,84.0,83.0,68.0,80.0,76.0,54.0,69.0,43.0,27.0,14.0,12.0,2019-09-28
27,98876,26 Avenue,201 Street,202 Street,EB,2019-09-28,38.0,22.0,22.0,10.0,13.0,20.0,41.0,131.0,234.0,289.0,354.0,370.0,422.0,440.0,386.0,409.0,382.0,333.0,286.0,248.0,181.0,150.0,107.0,69.0,2019-09-28
27,98876,26 Avenue,201 Street,202 Street,WB,2019-09-28,46.0,25.0,14.0,7.0,15.0,25.0,73.0,125.0,205.0,259.0,352.0,397.0,487.0,373.0,417.0,374.0,397.0,366.0,312.0,271.0,243.0,146.0,97.0,88.0,2019-09-28
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,EB,2019-09-28,62.0,34.0,28.0,24.0,16.0,39.0,75.0,158.0,230.0,328.0,354.0,360.0,368.0,358.0,374.0,407.0,353.0,333.0,317.0,296.0,204.0,183.0,117.0,88.0,2019-09-28
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,WB,2019-09-28,98.0,72.0,39.0,40.0,36.0,55.0,107.0,212.0,319.0,448.0,462.0,499.0,538.0,474.0,513.0,487.0,473.0,437.0,435.0,371.0,285.0,219.0,186.0,135.0,2019-09-28
41,97525,35 Avenue,203 Street,204 Street,EB,2019-09-28,71.0,45.0,21.0,35.0,19.0,47.0,96.0,180.0,304.0,418.0,441.0,455.0,560.0,431.0,461.0,523.0,405.0,433.0,424.0,360.0,223.0,215.0,153.0,110.0,2019-09-28
41,97525,35 Avenue,203 Street,204 Street,WB,2019-09-28,77.0,66.0,28.0,37.0,33.0,59.0,104.0,210.0,294.0,417.0,437.0,471.0,466.0,438.0,475.0,436.0,417.0,385.0,411.0,332.0,261.0,201.0,169.0,119.0,2019-09-28
42,21331,37 Street,12 Avenue,13 Avenue,EB,2019-09-28,61.0,36.0,30.0,28.0,24.0,26.0,37.0,58.0,77.0,95.0,92.0,111.0,125.0,113.0,125.0,140.0,142.0,130.0,152.0,196.0,175.0,148.0,155.0,80.0,2019-09-28
43,21327,39 Street,12 Avenue,13 Avenue,EB,2019-09-28,42.0,30.0,20.0,17.0,16.0,29.0,30.0,45.0,54.0,69.0,94.0,76.0,84.0,101.0,101.0,102.0,101.0,100.0,126.0,139.0,143.0,120.0,88.0,71.0,2019-09-28
