ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
17,96671,188 Street,Rio Drive,Henley Road,NB,2019-09-29,264.0,164.0,134.0,100.0,145.0,170.0,277.0,305.0,418.0,552.0,688.0,591.0,687.0,641.0,682.0,564.0,531.0,546.0,569.0,524.0,419.0,369.0,296.0,214.0,2019-09-29
17,96671,188 Street,Rio Drive,Henley Road,SB,2019-09-29,353.0,224.0,224.0,123.0,137.0,101.0,113.0,214.0,295.0,329.0,417.0,422.0,442.0,530.0,593.0,578.0,528.0,585.0,595.0,516.0,516.0,401.0,355.0,320.0,2019-09-29
23,117242,200 Street,36 Avenue,Francis Lewis Boulevard,NB,2019-09-29,18.0,11.0,3.0,1.0,6.0,1.0,3.0,14.0,43.0,59.0,80.0,65.0,80.0,103.0,70.0,68.0,55.0,50.0,42.0,35.0,37.0,13.0,13.0,5.0,2019-09-29
27,98876,26 Avenue,201 Street,202 Street,EB,2019-09-29,47.0,21.0,11.0,11.0,12.0,32.0,59.0,101.0,170.0,207.0,291.0,321.0,349.0,324.0,359.0,290.0,299.0,278.0,209.0,192.0,138.0,116.0,81.0,41.0,2019-09-29
27,98876,26 Avenue,201 Street,202 Street,WB,2019-09-29,55.0,37.0,15.0,13.0,14.0,4.0,42.0,85.0,158.0,220.0,286.0,268.0,289.0,327.0,334.0,288.0,288.0,326.0,254.0,236.0,160.0,144.0,85.0,50.0,2019-09-29
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,EB,2019-09-29,70.0,37.0,31.0,13.0,23.0,24.0,37.0,85.0,142.0,232.0,287.0,324.0,404.0,380.0,346.0,332.0,318.0,294.0,263.0,211.0,173.0,105.0,86.0,64.0,2019-09-29
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,WB,2019-09-29,97.0,66.0,48.0,28.0,32.0,27.0,55.0,124.0,227.0,368.0,401.0,460.0,460.0,488.0,437.0,426.0,414.0,435.0,398.0,315.0,223.0,182.0,140.0,96.0,2019-09-29
41,97525,35 Avenue,203 Street,204 Street,EB,2019-09-29,87.0,46.0,40.0,15.0,29.0,44.0,50.0,106.0,186.0,294.0,368.0,404.0,525.0,464.0,385.0,366.0,377.0,363.0,336.0,283.0,202.0,127.0,113.0,75.0,2019-09-29
41,97525,35 Avenue,203 Street,204 Street,WB,2019-09-29,88.0,83.0,41.0,22.0,38.0,22.0,55.0,100.0,199.0,369.0,348.0,379.0,364.0,435.0,381.0,380.0,386.0,415.0,355.0,270.0,202.0,166.0,116.0,97.0,2019-09-29
42,21331,37 Street,12 Avenue,13 Avenue,EB,2019-09-29,63.0,36.0,46.0,32.0,31.0,31.0,49.0,77.0,127.0,168.0,190.0,196.0,233.0,242.0,206.0,232.0,209.0,212.0,217.0,236.0,182.0,170.0,171.0,94.0,2019-09-29
43,21327,39 Street,12 Avenue,13 Avenue,EB,2019-09-29,74.0,26.0,28.0,32.0,21.0,34.0,37.0,61.0,94.0,118.0,135.0,152.0,154.0,179.0,158.0,173.0,166.0,154.0,194.0,153.0,146.0,114.0,92.0,81.0,2019-09-29
43,21327,39 Street,12 Avenue,13 Avenue,WB,2019-09-29,56.0,27.0,26.0,23.0,15.0,26.0,28.0,64.0,92.0,119.0,134.0,164.0,130.0,166.0,130.0,181.0,161.0,156.0,151.0,120.0,113.0,88.0,83.0,60.0,2019-09-29
47,97302,45 Avenue,192 Street,193 Street,WB,2019-09-29,21.0,13.0,11.0,5.0,6.0,6.0,7.0,17.0,33.0,47.0,79.0,60.0,71.0,90.0,63.0,64.0,77.0,61.0,65.0,53.0,38.0,27.0,32.0,12.0,2019-09-29
47,97302,45 Avenue,192 Street,193 Street,EB,2019-09-29,31.0,16.0,15.0,10.0,10.0,9.0,18.0,57.0,85.0,116.0,118.0,118.0,135.0,160.0,137.0,132.0,107.0,104.0,109.0,83.0,72.0,48.0,37.0,17.0,2019-09-29
49,21164,49 Street,12 Avenue,13 Avenue,WB,2019-09-29,90.0,37.0,11.0,9.0,20.0,20.0,23.0,48.0,89.0,149.0,215.0,249.0,226.0,226.0,217.0,215.0,186.0,196.0,183.0,165.0,142.0,133.0,178.0,101.0,2019-09-29
55,28923,5 Avenue,Douglass Street,De Graw Street,NB,2019-09-29,181.0,138.0,111.0,84.0,68.0,46.0,85.0,107.0,145.0,203.0,283.0,307.0,338.0,307.0,352.0,296.0,308.0,310.0,271.0,249.0,208.0,154.0,148.0,93.0,2019-09-29
56,21148,50 Street,New Utecht Avenue,13 Avenue,EB,2019-09-29,101.0,48.0,35.0,19.0,8.0,23.0,30.0,67.0,105.0,157.0,211.0,212.0,212.0,229.0,234.0,252.0,213.0,203.0,182.0,194.0,156.0,195.0,121.0,86.0,2019-09-29
63,19805,60 Street,11 Avenue,12 Avenue,EB,2019-09-29,30.0,79.0,92.0,76.0,76.0,75.0,71.0,116.0,170.0,225.0,270.0,287.0,291.0,326.0,309.0,304.0,312.0,304.0,271.0,272.0,236.0,207.0,164.0,155.0,2019-09-29
