ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
8,109816,10 Avenue,67 Street,68 Street,NB,2019-10-20,26.0,32.0,16.0,20.0,17.0,20.0,24.0,33.0,82.0,133.0,135.0,155.0,149.0,147.0,148.0,130.0,128.0,130.0,94.0,100.0,68.0,53.0,53.0,64.0,2019-10-20
8,109816,10 Avenue,67 Street,68 Street,SB,2019-10-20,38.0,33.0,14.0,12.0,9.0,12.0,20.0,25.0,58.0,71.0,75.0,131.0,140.0,157.0,174.0,149.0,142.0,123.0,124.0,83.0,74.0,53.0,59.0,34.0,2019-10-20
14,19761,14 Avenue,72 Street,73 Street,NB,2019-10-20,71.0,52.0,31.0,36.0,22.0,31.0,56.0,68.0,130.0,151.0,215.0,193.0,221.0,219.0,185.0,172.0,168.0,158.0,153.0,145.0,122.0,96.0,73.0,47.0,2019-10-20
14,19761,14 Avenue,72 Street,73 Street,SB,2019-10-20,96.0,65.0,36.0,34.0,30.0,45.0,54.0,71.0,97.0,201.0,175.0,223.0,247.0,236.0,207.0,224.0,205.0,167.0,166.0,146.0,121.0,106.0,92.0,56.0,2019-10-20
15,19991,18 Avenue,72 Street,73 Street,NB,2019-10-20,169.0,138.0,58.0,53.0,41.0,56.0,108.0,235.0,321.0,454.0,532.0,588.0,584.0,558.0,442.0,390.0,493.0,471.0,581.0,579.0,440.0,270.0,234.0,133.0,2019-10-20
15,19991,18 Avenue,72 Street,73 Street,SB,2019-10-20,124.0,94.0,57.0,34.0,27.0,37.0,57.0,94.0,196.0,246.0,356.0,346.0,407.0,384.0,428.0,355.0,376.0,341.0,393.0,362.0,282.0,213.0,150.0,97.0,2019-10-20
16,20138,18 Avenue,71 Street,72 Street,NB,2019-10-20,149.0,112.0,42.0,38.0,34.0,46.0,97.0,211.0,264.0,418.0,464.0,518.0,501.0,530.0,409.0,357.0,399.0,431.0,485.0,552.0,361.0,219.0,195.0,114.0,2019-10-20
16,20138,18 Avenue,71 Street,72 Street,SB,2019-10-20,134.0,119.0,78.0,38.0,56.0,59.0,86.0,153.0,305.0,405.0,438.0,408.0,432.0,499.0,456.0,437.0,385.0,386.0,481.0,498.0,394.0,272.0,200.0,148.0,2019-10-20
30,21028,3 Avenue,29 Street,30 Street,NB,2019-10-20,283.0,227.0,178.0,154.0,206.0,182.0,258.0,415.0,477.0,715.0,1199.0,998.0,1332.0,1468.0,1544.0,1484.0,1352.0,1284.0,1152.0,694.0,492.0,382.0,276.0,246.0,2019-10-20
30,21024,3 Avenue,29 Street,30 Street,SB,2019-10-20,270.0,209.0,161.0,142.0,118.0,71.0,74.0,114.0,194.0,344.0,527.0,557.0,685.0,723.0,666.0,626.0,632.0,498.0,439.0,344.0,231.0,162.0,154.0,109.0,2019-10-20
