ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
8,109816,10 Avenue,67 Street,68 Street,NB,2019-10-14,27.0,30.0,13.0,9.0,27.0,44.0,157.0,232.0,249.0,189.0,187.0,166.0,161.0,139.0,214.0,221.0,250.0,269.0,214.0,139.0,81.0,60.0,57.0,55.0,2019-10-14
8,109816,10 Avenue,67 Street,68 Street,SB,2019-10-14,28.0,18.0,12.0,6.0,7.0,20.0,67.0,195.0,123.0,140.0,168.0,147.0,142.0,172.0,228.0,264.0,281.0,294.0,275.0,175.0,116.0,70.0,51.0,48.0,2019-10-14
14,19761,14 Avenue,72 Street,73 Street,NB,2019-10-14,55.0,35.0,23.0,17.0,14.0,28.0,93.0,102.0,161.0,172.0,188.0,167.0,183.0,191.0,166.0,197.0,229.0,261.0,200.0,158.0,112.0,111.0,70.0,56.0,2019-10-14
14,19761,14 Avenue,72 Street,73 Street,SB,2019-10-14,70.0,37.0,25.0,20.0,19.0,48.0,79.0,109.0,134.0,157.0,193.0,214.0,183.0,291.0,266.0,195.0,235.0,292.0,230.0,187.0,151.0,126.0,97.0,54.0,2019-10-14
15,19991,18 Avenue,72 Street,73 Street,NB,2019-10-14,104.0,57.0,25.0,38.0,48.0,129.0,274.0,325.0,366.0,394.0,408.0,422.0,394.0,424.0,362.0,443.0,425.0,534.0,532.0,431.0,338.0,233.0,154.0,150.0,2019-10-14
15,19991,18 Avenue,72 Street,73 Street,SB,2019-10-14,69.0,49.0,26.0,30.0,27.0,83.0,106.0,235.0,259.0,283.0,318.0,357.0,425.0,384.0,434.0,382.0,404.0,459.0,441.0,321.0,281.0,198.0,128.0,100.0,2019-10-14
16,20138,18 Avenue,71 Street,72 Street,NB,2019-10-14,80.0,51.0,27.0,36.0,49.0,126.0,216.0,295.0,332.0,336.0,311.0,359.0,340.0,375.0,372.0,450.0,423.0,466.0,510.0,389.0,282.0,204.0,149.0,121.0,2019-10-14
16,20138,18 Avenue,71 Street,72 Street,SB,2019-10-14,95.0,79.0,42.0,49.0,37.0,76.0,130.0,322.0,372.0,375.0,420.0,419.0,420.0,415.0,458.0,447.0,512.0,584.0,564.0,395.0,310.0,258.0,178.0,134.0,2019-10-14
30,21028,3 Avenue,29 Street,30 Street,NB,2019-10-14,155.0,144.0,113.0,127.0,235.0,1037.0,2070.0,2012.0,1342.0,1435.0,1414.0,1143.0,1294.0,1266.0,1206.0,1134.0,1090.0,1165.0,1042.0,841.0,554.0,459.0,313.0,281.0,2019-10-14
30,21024,3 Avenue,29 Street,30 Street,SB,2019-10-14,98.0,52.0,54.0,51.0,52.0,118.0,273.0,407.0,607.0,610.0,656.0,919.0,801.0,944.0,1110.0,1327.0,1529.0,1376.0,982.0,540.0,369.0,188.0,176.0,133.0,2019-10-14
32,22921,3 Avenue,Pacific Street,Dead Street,NB,2019-10-14,177.0,118.0,60.0,63.0,60.0,135.0,421.0,888.0,941.0,954.0,941.0,776.0,627.0,720.0,734.0,797.0,773.0,837.0,812.0,876.0,695.0,546.0,381.0,447.0,2019-10-14
32,22921,3 Avenue,Pacific Street,Dead Street,SB,2019-10-14,50.0,34.0,24.0,11.0,11.0,18.0,40.0,77.0,137.0,146.0,122.0,144.0,208.0,245.0,223.0,263.0,168.0,232.0,356.0,279.0,232.0,202.0,174.0,151.0,2019-10-14
35,22379,3 Street,Smith Street,Hoyt Street,EB,2019-10-14,9.0,5.0,5.0,11.0,10.0,15.0,57.0,55.0,70.0,63.0,68.0,77.0,101.0,85.0,87.0,105.0,94.0,102.0,81.0,68.0,54.0,53.0,40.0,24.0,2019-10-14
35,22379,3 Street,Smith Street,Hoyt Street,WB,2019-10-14,17.0,14.0,6.0,13.0,11.0,42.0,127.0,233.0,204.0,219.0,155.0,110.0,169.0,105.0,128.0,170.0,140.0,134.0,120.0,111.0,85.0,65.0,32.0,20.0,2019-10-14
39,152873,34TH AVENUE,92nd Street,93rd Street,EB,2019-10-14,149.0,86.0,81.0,73.0,124.0,143.0,180.0,280.0,270.0,292.0,312.0,349.0,362.0,371.0,383.0,397.0,432.0,430.0,390.0,359.0,331.0,258.0,219.0,165.0,2019-10-14
54,32621,5 Avenue,East 12 Street,East 13 Street,SB,2019-10-14,560.0,386.0,223.0,182.0,247.0,273.0,535.0,757.0,655.0,803.0,883.0,869.0,821.0,668.0,781.0,852.0,908.0,1056.0,1321.0,1216.0,1171.0,1181.0,1026.0,810.0,2019-10-14
58,66880,58 Street,55 Drive,56 Drive,SB,2019-10-14,105.0,74.0,91.0,106.0,231.0,488.0,667.0,1050.0,1241.0,1411.0,1212.0,925.0,961.0,948.0,758.0,1096.0,1190.0,906.0,505.0,358.0,213.0,225.0,194.0,139.0,2019-10-14
62,28934,6 Avenue,Sterling Place,St Johns Place,NB,2019-10-14,40.0,21.0,11.0,11.0,16.0,47.0,131.0,270.0,299.0,282.0,269.0,256.0,233.0,183.0,211.0,221.0,338.0,292.0,273.0,237.0,166.0,146.0,128.0,91.0,2019-10-14
62,28934,6 Avenue,Sterling Place,St Johns Place,SB,2019-10-14,55.0,34.0,17.0,8.0,12.0,21.0,74.0,176.0,263.0,218.0,179.0,251.0,299.0,246.0,342.0,440.0,450.0,454.0,370.0,285.0,200.0,154.0,102.0,107.0,2019-10-14
64,20278,60 Street,18 Avenue,19 Avenue,EB,2019-10-14,75.0,24.0,35.0,16.0,16.0,53.0,184.0,365.0,479.0,440.0,442.0,347.0,341.0,386.0,345.0,436.0,406.0,431.0,437.0,295.0,312.0,278.0,207.0,142.0,2019-10-14
69,74299,69 Street,60 Road,60 Drive,NB,2019-10-14,136.0,67.0,40.0,44.0,99.0,142.0,257.0,486.0,480.0,423.0,419.0,485.0,467.0,559.0,607.0,658.0,729.0,707.0,610.0,529.0,389.0,323.0,207.0,142.0,2019-10-14
69,74299,69 Street,60 Road,60 Drive,SB,2019-10-14,208.0,109.0,70.0,88.0,178.0,421.0,704.0,828.0,837.0,653.0,633.0,579.0,607.0,569.0,649.0,735.0,684.0,698.0,665.0,607.0,497.0,420.0,304.0,205.0,2019-10-14
70,34073,7 Avenue,Broadway,Broadway Line,SB,2019-10-14,1206.0,1026.0,736.0,507.0,495.0,487.0,866.0,1436.0,1472.0,1729.0,1555.0,1533.0,1512.0,1420.0,1451.0,1568.0,1626.0,1436.0,1529.0,1523.0,1359.0,1407.0,1245.0,1185.0,2019-10-14
72,49507,73 Place,Central Avenue,Dead End,NB,2019-10-14,21.0,9.0,4.0,10.0,10.0,22.0,49.0,91.0,67.0,104.0,84.0,89.0,99.0,80.0,94.0,91.0,98.0,118.0,98.0,69.0,77.0,35.0,38.0,23.0,2019-10-14
72,49507,73 Place,Central Avenue,Dead End,SB,2019-10-14,55.0,21.0,16.0,12.0,11.0,23.0,76.0,134.0,141.0,170.0,173.0,130.0,164.0,213.0,189.0,217.0,198.0,199.0,191.0,149.0,114.0,87.0,63.0,43.0,2019-10-14
76,29014,8 Avenue,Montgomery Place,Garfield Place,NB,2019-10-14,209.0,98.0,67.0,61.0,121.0,244.0,544.0,812.0,992.0,646.0,705.0,828.0,841.0,749.0,764.0,985.0,966.0,838.0,1009.0,747.0,653.0,482.0,418.0,301.0,2019-10-14
78,19202,86 Street,West 12 Street,West 11 Street,EB,2019-10-14,57.0,42.0,22.0,19.0,16.0,71.0,112.0,165.0,184.0,203.0,213.0,294.0,329.0,335.0,331.0,251.0,296.0,312.0,266.0,212.0,222.0,135.0,111.0,84.0,2019-10-14
78,19202,86 Street,West 12 Street,West 11 Street,WB,2019-10-14,54.0,45.0,21.0,15.0,28.0,47.0,84.0,113.0,150.0,173.0,189.0,205.0,248.0,258.0,368.0,331.0,270.0,302.0,212.0,199.0,162.0,103.0,105.0,81.0,2019-10-14
79,19813,86 Street,19 Avenue,Bay 22 Street,EB,2019-10-14,109.0,92.0,83.0,42.0,68.0,111.0,200.0,347.0,423.0,374.0,454.0,473.0,520.0,564.0,587.0,566.0,607.0,540.0,533.0,541.0,386.0,328.0,244.0,151.0,2019-10-14
79,19813,86 Street,19 Avenue,Bay 22 Street,WB,2019-10-14,150.0,89.0,79.0,59.0,55.0,99.0,166.0,239.0,285.0,338.0,384.0,427.0,465.0,486.0,451.0,435.0,450.0,441.0,499.0,487.0,372.0,262.0,186.0,141.0,2019-10-14
84,9001909,Amsterdam Avenue,Dead End,West 62 Street,NB,2019-10-14,439.0,297.0,191.0,224.0,261.0,529.0,881.0,1296.0,1440.0,1344.0,1189.0,1254.0,1203.0,1243.0,1381.0,1269.0,1345.0,1262.0,1243.0,1111.0,1096.0,932.0,919.0,669.0,2019-10-14
88,150671,Atlantic Avenue,Williams Avenue,Alabama Avenue,WB,2019-10-14,146.0,66.0,46.0,54.0,126.0,514.0,1098.0,1172.0,1045.0,935.0,584.0,485.0,479.0,462.0,580.0,638.0,671.0,672.0,639.0,592.0,470.0,440.0,359.0,253.0,2019-10-14
100,20335,Avenue P,West 11 Street,West 10 Street,EB,2019-10-14,81.0,83.0,44.0,35.0,37.0,61.0,160.0,355.0,418.0,313.0,373.0,466.0,537.0,749.0,498.0,545.0,483.0,470.0,519.0,435.0,290.0,244.0,214.0,121.0,2019-10-14
100,20335,Avenue P,West 11 Street,West 10 Street,WB,2019-10-14,130.0,108.0,65.0,50.0,68.0,77.0,200.0,531.0,527.0,451.0,509.0,534.0,536.0,537.0,573.0,647.0,650.0,635.0,603.0,529.0,359.0,332.0,240.0,179.0,2019-10-14
