ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
13,84009,126th St,37th Ave,38th Ave,NB,2021-05-05,40.0,25.0,15.0,20.0,36.0,64.0,119.0,173.0,215.0,211.0,205.0,220.0,222.0,261.0,304.0,258.0,193.0,207.0,192.0,149.0,115.0,72.0,65.0,56.0,2021-05-05
13,84009,126th St,37th Ave,38th Ave,SB,2021-05-05,92.0,41.0,20.0,35.0,53.0,101.0,113.0,187.0,263.0,317.0,308.0,349.0,351.0,346.0,324.0,344.0,370.0,465.0,423.0,354.0,220.0,168.0,151.0,114.0,2021-05-05
28,153700,34th St,91st St,92nd St,WB,2021-05-05,46.0,27.0,21.0,12.0,28.0,48.0,147.0,173.0,11.0,14.0,10.0,6.0,13.0,6.0,16.0,12.0,14.0,20.0,29.0,16.0,109.0,110.0,92.0,65.0,2021-05-05
28,153916,34th St,91st St,92nd St,EB,2021-05-05,140.0,52.0,38.0,35.0,46.0,132.0,179.0,215.0,26.0,16.0,16.0,14.0,18.0,7.0,16.0,23.0,22.0,42.0,40.0,28.0,248.0,239.0,244.0,164.0,2021-05-05
31,32775,4th Ave,E 9th St,E 10th St,NB,2021-05-05,119.0,74.0,46.0,40.0,30.0,72.0,155.0,291.0,580.0,602.0,543.0,480.0,529.0,525.0,604.0,588.0,600.0,555.0,582.0,490.0,445.0,332.0,289.0,226.0,2021-05-05
40,66886,58th St,55th Ave,55th Dr,NB,2021-05-05,21.0,16.0,21.0,19.0,39.0,73.0,150.0,172.0,156.0,170.0,162.0,174.0,138.0,161.0,163.0,184.0,192.0,181.0,129.0,90.0,59.0,52.0,40.0,36.0,2021-05-05
40,66886,58th St,55th Ave,55th Dr,SB,2021-05-05,71.0,30.0,30.0,45.0,98.0,180.0,314.0,388.0,371.0,376.0,321.0,345.0,328.0,309.0,411.0,496.0,516.0,546.0,408.0,255.0,151.0,106.0,81.0,78.0,2021-05-05
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,NB,2021-05-05,57.0,26.0,14.0,14.0,9.0,35.0,104.0,221.0,253.0,196.0,188.0,236.0,212.0,323.0,321.0,322.0,329.0,347.0,264.0,254.0,191.0,153.0,103.0,67.0,2021-05-05
54,41813,Albany Ave,Farragut Rd,Glenwood Rd,SB,2021-05-05,49.0,24.0,18.0,16.0,13.0,38.0,98.0,166.0,234.0,194.0,210.0,240.0,196.0,273.0,319.0,305.0,330.0,349.0,275.0,267.0,186.0,156.0,113.0,68.0,2021-05-05
66,3017,Arden Ave,Stafford Ave,Sinclair Ave,EB,2021-05-05,62.0,30.0,27.0,14.0,22.0,61.0,150.0,364.0,408.0,352.0,343.0,328.0,400.0,433.0,520.0,422.0,428.0,481.0,441.0,364.0,276.0,234.0,146.0,131.0,2021-05-05
