ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
5,33758,10TH AVENUE,West 45th Street,West 46th Street,NB,2020-10-10,693.0,476.0,384.0,265.0,253.0,362.0,552.0,681.0,816.0,900.0,966.0,1241.0,1261.0,1268.0,1375.0,1501.0,1489.0,1522.0,1551.0,1571.0,1351.0,1158.0,994.0,978.0,2020-10-10
6,57189,101 AVENUE,Waltham Street,146th Street,WB,2020-10-10,57.0,19.0,30.0,11.0,18.0,37.0,74.0,113.0,142.0,154.0,185.0,191.0,161.0,202.0,222.0,182.0,223.0,205.0,246.0,208.0,155.0,96.0,94.0,75.0,2020-10-10
8,82326,108 STREET,62nd Avenue,Apex Place,NB,2020-10-10,37.0,33.0,13.0,11.0,18.0,19.0,36.0,69.0,94.0,210.0,217.0,185.0,199.0,216.0,203.0,212.0,166.0,198.0,188.0,154.0,113.0,79.0,68.0,67.0,2020-10-10
8,82326,108 STREET,62nd Avenue,Apex Place,SB,2020-10-10,181.0,123.0,70.0,58.0,39.0,48.0,105.0,181.0,260.0,339.0,404.0,456.0,499.0,483.0,523.0,518.0,534.0,555.0,566.0,514.0,439.0,333.0,271.0,217.0,2020-10-10
12,63023,120 AVENUE,191th Street,192th Street,EB,2020-10-10,115.0,55.0,36.0,30.0,14.0,18.0,54.0,124.0,176.0,246.0,269.0,275.0,321.0,335.0,420.0,445.0,420.0,383.0,319.0,301.0,245.0,197.0,199.0,180.0,2020-10-10
12,63023,120 AVENUE,191th Street,192th Street,WB,2020-10-10,38.0,50.0,23.0,23.0,20.0,11.0,52.0,97.0,137.0,140.0,166.0,194.0,221.0,210.0,256.0,281.0,258.0,231.0,253.0,209.0,191.0,170.0,133.0,136.0,2020-10-10
14,19653,13th AVENUE,71st Street,72nd Street,EB,2020-10-10,29.0,22.0,19.0,10.0,13.0,18.0,37.0,91.0,136.0,143.0,161.0,197.0,178.0,186.0,184.0,159.0,172.0,177.0,168.0,136.0,109.0,87.0,73.0,64.0,2020-10-10
14,19653,13th AVENUE,71st Street,72nd Street,WB,2020-10-10,51.0,35.0,29.0,24.0,13.0,18.0,53.0,96.0,136.0,177.0,208.0,251.0,256.0,242.0,226.0,218.0,210.0,215.0,182.0,141.0,110.0,91.0,84.0,80.0,2020-10-10
15,19762,14th AVENUE,71st Street,72nd Street,NB,2020-10-10,60.0,33.0,18.0,19.0,15.0,20.0,35.0,98.0,151.0,187.0,205.0,223.0,206.0,225.0,204.0,226.0,217.0,179.0,187.0,162.0,115.0,104.0,88.0,70.0,2020-10-10
15,19762,14th AVENUE,71st Street,72nd Street,SB,2020-10-10,52.0,37.0,28.0,14.0,18.0,25.0,46.0,101.0,159.0,168.0,189.0,224.0,214.0,228.0,211.0,197.0,192.0,183.0,175.0,177.0,136.0,129.0,111.0,80.0,2020-10-10
21,21018,3rd AVENUE,30th Street,31st Street,SB,2020-10-10,109.0,101.0,68.0,40.0,50.0,89.0,124.0,285.0,391.0,542.0,743.0,855.0,953.0,1060.0,1082.0,1101.0,1188.0,1076.0,937.0,572.0,354.0,334.0,255.0,178.0,2020-10-10
