ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
5,33758,10TH AVENUE,West 45th Street,West 46th Street,NB,2020-10-16,591.0,425.0,308.0,299.0,350.0,723.0,1259.0,1502.0,1459.0,1333.0,1357.0,1289.0,1217.0,1314.0,1383.0,1336.0,1250.0,1150.0,1177.0,1086.0,1041.0,950.0,874.0,824.0,2020-10-16
6,57189,101 AVENUE,Waltham Street,146th Street,WB,2020-10-16,44.0,21.0,21.0,16.0,32.0,63.0,174.0,233.0,221.0,208.0,187.0,183.0,211.0,202.0,207.0,240.0,283.0,280.0,269.0,215.0,121.0,97.0,86.0,46.0,2020-10-16
8,82326,108 STREET,62nd Avenue,Apex Place,NB,2020-10-16,28.0,12.0,7.0,12.0,15.0,66.0,119.0,238.0,220.0,180.0,175.0,172.0,189.0,210.0,195.0,223.0,233.0,178.0,189.0,166.0,122.0,75.0,70.0,45.0,2020-10-16
8,82326,108 STREET,62nd Avenue,Apex Place,SB,2020-10-16,141.0,88.0,40.0,39.0,56.0,88.0,208.0,301.0,450.0,476.0,454.0,500.0,493.0,486.0,531.0,614.0,562.0,617.0,622.0,555.0,387.0,272.0,224.0,205.0,2020-10-16
12,63023,120 AVENUE,191th Street,192th Street,EB,2020-10-16,91.0,53.0,45.0,33.0,34.0,47.0,126.0,236.0,274.0,225.0,238.0,226.0,275.0,301.0,475.0,451.0,477.0,424.0,367.0,296.0,253.0,186.0,160.0,127.0,2020-10-16
12,63023,120 AVENUE,191th Street,192th Street,WB,2020-10-16,65.0,40.0,26.0,22.0,42.0,55.0,116.0,192.0,207.0,192.0,189.0,168.0,204.0,231.0,231.0,256.0,271.0,266.0,264.0,209.0,182.0,144.0,121.0,110.0,2020-10-16
14,19653,13th AVENUE,71st Street,72nd Street,EB,2020-10-16,29.0,25.0,10.0,14.0,15.0,32.0,97.0,141.0,197.0,183.0,148.0,176.0,143.0,160.0,184.0,174.0,180.0,208.0,156.0,147.0,127.0,72.0,65.0,52.0,2020-10-16
14,19653,13th AVENUE,71st Street,72nd Street,WB,2020-10-16,31.0,28.0,14.0,12.0,9.0,30.0,75.0,130.0,210.0,193.0,167.0,179.0,182.0,201.0,205.0,192.0,279.0,257.0,207.0,180.0,125.0,85.0,85.0,67.0,2020-10-16
15,19762,14th AVENUE,71st Street,72nd Street,NB,2020-10-16,41.0,39.0,12.0,16.0,18.0,43.0,88.0,145.0,186.0,212.0,252.0,243.0,197.0,240.0,256.0,218.0,221.0,243.0,208.0,173.0,131.0,91.0,82.0,75.0,2020-10-16
15,19762,14th AVENUE,71st Street,72nd Street,SB,2020-10-16,37.0,25.0,14.0,12.0,12.0,39.0,108.0,208.0,191.0,178.0,178.0,198.0,179.0,188.0,191.0,194.0,206.0,215.0,211.0,134.0,111.0,81.0,80.0,50.0,2020-10-16
