ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
12,155864,11TH STREET,47th Avenue,47th Road,NB,2019-11-17,169.0,95.0,79.0,54.0,65.0,56.0,73.0,101.0,110.0,135.0,190.0,293.0,258.0,282.0,282.0,285.0,310.0,255.0,206.0,169.0,195.0,136.0,112.0,101.0,2019-11-17
12,156973,11TH STREET,47th Avenue,47th Road,SB,2019-11-17,270.0,204.0,137.0,114.0,129.0,99.0,127.0,177.0,174.0,238.0,263.0,320.0,365.0,372.0,379.0,372.0,382.0,407.0,367.0,326.0,277.0,244.0,193.0,141.0,2019-11-17
48,67971,48ST STREET,Northern Boulevard,37th Ave,NB,2019-11-17,73.0,48.0,43.0,31.0,37.0,28.0,42.0,59.0,74.0,135.0,211.0,210.0,283.0,280.0,289.0,296.0,264.0,267.0,212.0,162.0,117.0,104.0,84.0,57.0,2019-11-17
48,67971,48ST STREET,Northern Boulevard,37th Ave,SB,2019-11-17,548.0,386.0,333.0,228.0,191.0,112.0,88.0,110.0,174.0,224.0,397.0,455.0,571.0,670.0,731.0,748.0,756.0,642.0,758.0,822.0,652.0,567.0,467.0,358.0,2019-11-17
60,36036,5TH AVENUE,East 61st Street,East 62nd Street,SB,2019-11-17,563.0,457.0,385.0,387.0,278.0,268.0,177.0,220.0,322.0,395.0,397.0,393.0,474.0,467.0,544.0,513.0,535.0,545.0,572.0,569.0,585.0,513.0,453.0,477.0,2019-11-17
61,37374,5TH AVENUE,East 73rd Street,East 74th Street,SB,2019-11-17,573.0,410.0,293.0,243.0,190.0,173.0,331.0,471.0,569.0,649.0,799.0,890.0,889.0,859.0,832.0,901.0,864.0,844.0,855.0,846.0,726.0,741.0,531.0,396.0,2019-11-17
126,158767,BROADWAY,West 99th Street,West 100th Street,NB,2019-11-17,260.0,193.0,149.0,106.0,82.0,72.0,73.0,97.0,164.0,224.0,318.0,324.0,331.0,307.0,355.0,370.0,395.0,360.0,351.0,325.0,499.0,405.0,221.0,192.0,2019-11-17
167,37085,COLUMBUS AVENUE,West 73rd Street,West 74rd Street,SB,2019-11-17,851.0,766.0,572.0,479.0,319.0,257.0,241.0,305.0,451.0,635.0,827.0,970.0,1065.0,1040.0,1029.0,1163.0,1076.0,1023.0,954.0,964.0,857.0,807.0,733.0,710.0,2019-11-17
204,150536,Francis Lewis Boulevard,Dead End,200 Street,WB,2019-11-17,56.0,28.0,24.0,19.0,12.0,22.0,28.0,75.0,154.0,269.0,327.0,385.0,439.0,404.0,360.0,343.0,325.0,295.0,238.0,202.0,167.0,109.0,96.0,35.0,2019-11-17
207,29565,FRANKLIN AVENUE,Hancock Street,Fulton Street,SB,2019-11-17,345.0,333.0,243.0,185.0,154.0,105.0,147.0,178.0,326.0,435.0,623.0,825.0,823.0,844.0,880.0,929.0,922.0,820.0,912.0,788.0,668.0,568.0,497.0,391.0,2019-11-17
258,36169,MADISON AVENUE,East 61st Street,East 62nd Street,NB,2019-11-17,514.0,403.0,227.0,171.0,101.0,91.0,84.0,97.0,107.0,89.0,78.0,139.0,280.0,207.0,265.0,308.0,394.0,315.0,366.0,428.0,470.0,411.0,323.0,288.0,2019-11-17
338,43033,THROOP AVENUE,Jefferson Avenue,Hancock Street,NB,2019-11-17,214.0,172.0,148.0,93.0,79.0,75.0,82.0,131.0,150.0,213.0,263.0,333.0,356.0,347.0,380.0,404.0,384.0,353.0,354.0,313.0,233.0,241.0,209.0,153.0,2019-11-17
347,36705,VERNON BOULEVARD,46th Road,47th Avenue,SB,2019-11-17,141.0,80.0,60.0,43.0,28.0,60.0,59.0,69.0,102.0,128.0,143.0,186.0,207.0,200.0,197.0,203.0,222.0,189.0,182.0,163.0,143.0,118.0,135.0,115.0,2019-11-17
