ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
227,180547,Hillside Avenue,192 Street,193 Street,EB,2019-10-02,213.0,176.0,121.0,99.0,115.0,248.0,487.0,1105.0,1291.0,894.0,806.0,867.0,963.0,1053.0,1336.0,2357.0,2351.0,2293.0,1681.0,1064.0,770.0,640.0,487.0,296.0,2019-10-02
227,180547,Hillside Avenue,192 Street,193 Street,WB,2019-10-02,173.0,114.0,71.0,74.0,144.0,362.0,1559.0,1981.0,1641.0,942.0,790.0,696.0,733.0,683.0,893.0,802.0,742.0,873.0,798.0,578.0,384.0,240.0,111.0,42.0,2019-10-02
238,19248,Kings Highway,West 11 Street,Quentin Road,EB,2019-10-02,160.0,107.0,78.0,39.0,95.0,156.0,366.0,948.0,1002.0,517.0,554.0,489.0,645.0,576.0,711.0,676.0,626.0,786.0,881.0,748.0,712.0,409.0,333.0,188.0,2019-10-02
238,19248,Kings Highway,West 11 Street,Quentin Road,WB,2019-10-02,55.0,49.0,37.0,16.0,36.0,48.0,180.0,416.0,387.0,347.0,316.0,309.0,369.0,356.0,360.0,366.0,389.0,418.0,452.0,377.0,292.0,189.0,144.0,94.0,2019-10-02
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,NB,2019-10-02,87.0,35.0,8.0,17.0,38.0,100.0,538.0,1641.0,1018.0,579.0,647.0,598.0,642.0,700.0,846.0,944.0,832.0,946.0,931.0,725.0,476.0,277.0,99.0,40.0,2019-10-02
264,126615,Martling Avenue,Cloves Lakes Park Path,Cloves Lakes Park Path,SB,2019-10-02,37.0,20.0,6.0,25.0,48.0,135.0,438.0,995.0,798.0,652.0,675.0,628.0,634.0,714.0,925.0,1118.0,1013.0,1044.0,755.0,559.0,371.0,284.0,147.0,95.0,2019-10-02
266,25210,Mcdonald Avenue,Avenue S,Avenue T,NB,2019-10-02,62.0,37.0,35.0,23.0,35.0,64.0,153.0,363.0,463.0,447.0,314.0,380.0,447.0,531.0,383.0,385.0,470.0,380.0,354.0,277.0,230.0,134.0,92.0,89.0,2019-10-02
266,25210,Mcdonald Avenue,Avenue S,Avenue T,SB,2019-10-02,66.0,44.0,43.0,31.0,71.0,77.0,207.0,516.0,726.0,569.0,449.0,502.0,529.0,679.0,584.0,615.0,586.0,492.0,535.0,355.0,246.0,161.0,117.0,87.0,2019-10-02
283,50823,South Conduit Avenue,Belmont Avenue,Eldert Lane,EB,2019-10-02,872.0,474.0,350.0,383.0,551.0,982.0,1465.0,1746.0,1997.0,1544.0,1575.0,1361.0,1594.0,2022.0,2436.0,2597.0,2643.0,2549.0,2424.0,2479.0,2495.0,2031.0,1560.0,1166.0,2019-10-02
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,EB,2019-10-02,97.0,63.0,36.0,33.0,49.0,80.0,144.0,239.0,301.0,210.0,179.0,231.0,196.0,287.0,267.0,280.0,338.0,281.0,343.0,225.0,175.0,174.0,111.0,104.0,2019-10-02
