ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
25,9001279,21 St,Dead End,35 Ave,NB,2019-10-11,615.0,442.0,335.0,234.0,237.0,249.0,376.0,559.0,535.0,568.0,685.0,853.0,865.0,829.0,951.0,990.0,1077.0,1113.0,966.0,836.0,813.0,839.0,731.0,668.0,2019-10-11
25,9001279,21 St,Dead End,35 Ave,SB,2019-10-11,341.0,264.0,191.0,181.0,343.0,738.0,1193.0,1056.0,965.0,941.0,734.0,710.0,627.0,683.0,669.0,842.0,883.0,835.0,833.0,661.0,644.0,588.0,572.0,539.0,2019-10-11
37,67650,31 St,35 Ave,36 Ave,NB,2019-10-11,204.0,169.0,144.0,124.0,125.0,154.0,261.0,356.0,347.0,351.0,318.0,371.0,406.0,403.0,434.0,390.0,366.0,328.0,310.0,280.0,309.0,267.0,257.0,245.0,2019-10-11
37,67650,31 St,35 Ave,36 Ave,SB,2019-10-11,119.0,115.0,68.0,62.0,85.0,172.0,244.0,298.0,308.0,246.0,248.0,248.0,242.0,223.0,273.0,281.0,255.0,260.0,245.0,256.0,217.0,206.0,226.0,159.0,2019-10-11
26,116269,225 St,114 Rd,Dead End,NB,2019-10-11,5.0,2.0,2.0,2.0,4.0,6.0,4.0,22.0,24.0,11.0,10.0,11.0,13.0,15.0,22.0,14.0,19.0,22.0,18.0,14.0,11.0,8.0,5.0,5.0,2019-10-11
3,9001099,1 Avenue,Dead end,Dead end,NB,2019-10-11,568.0,388.0,306.0,301.0,341.0,484.0,848.0,1269.0,1348.0,1143.0,1150.0,1192.0,1302.0,1362.0,1543.0,1389.0,1038.0,1536.0,1677.0,1412.0,1267.0,1210.0,1117.0,1519.0,2019-10-11
26,116269,225 St,114 Rd,Dead End,SB,2019-10-11,6.0,3.0,0.0,3.0,4.0,4.0,2.0,17.0,15.0,14.0,9.0,15.0,19.0,14.0,21.0,22.0,19.0,18.0,17.0,11.0,17.0,19.0,4.0,6.0,2019-10-11
38,130569,32 Ave,86 St,Alley,WB,2019-10-11,74.0,76.0,11.0,6.0,21.0,52.0,219.0,482.0,478.0,370.0,275.0,318.0,254.0,263.0,327.0,331.0,302.0,311.0,296.0,292.0,273.0,211.0,166.0,195.0,2019-10-11
24,36837,21 St,45 Road,46 Ave,SB,2019-10-11,370.0,278.0,118.0,118.0,128.0,124.0,254.0,322.0,303.0,299.0,325.0,370.0,348.0,365.0,417.0,426.0,441.0,443.0,409.0,426.0,374.0,352.0,340.0,348.0,2019-10-11
85,56878,Archer Ave,143 St,144 Pl,EB,2019-10-11,116.0,74.0,58.0,45.0,51.0,139.0,142.0,152.0,223.0,291.0,189.0,180.0,155.0,196.0,190.0,195.0,189.0,203.0,182.0,207.0,181.0,218.0,197.0,163.0,2019-10-11
36,130633,31 Avenue,88 Street,Alley,WB,2019-10-11,35.0,28.0,20.0,14.0,19.0,56.0,199.0,322.0,338.0,204.0,135.0,116.0,145.0,173.0,245.0,148.0,168.0,166.0,166.0,153.0,115.0,110.0,85.0,64.0,2019-10-11
1,33121,1 Avenue,East 12 Street,East 13 Street,NB,2019-10-11,884.0,668.0,468.0,375.0,366.0,565.0,858.0,1142.0,1196.0,1284.0,1168.0,1090.0,1077.0,1039.0,1130.0,973.0,1059.0,1229.0,1150.0,1454.0,1465.0,1824.0,1828.0,1640.0,2019-10-11
2,34656,1 Avenue,East 27 Street,East 28 Street,NB,2019-10-11,1085.0,808.0,550.0,366.0,298.0,346.0,514.0,983.0,1490.0,1636.0,1538.0,1522.0,1286.0,1282.0,1044.0,1318.0,1407.0,1310.0,1273.0,1315.0,1244.0,1473.0,1163.0,1239.0,2019-10-11
4,36674,1 Avenue,East 73 Street,East 74 Street,NB,2019-10-11,499.0,322.0,259.0,222.0,308.0,504.0,990.0,1489.0,1767.0,1226.0,1302.0,1315.0,1281.0,939.0,1292.0,1630.0,1833.0,1583.0,1938.0,1717.0,1177.0,1136.0,1101.0,857.0,2019-10-11
5,38035,1 Avenue,East 97 Street,East 99 Street,NB,2019-10-11,585.0,406.0,272.0,301.0,394.0,449.0,879.0,1185.0,1192.0,1027.0,1034.0,1025.0,1084.0,1042.0,1073.0,1368.0,1437.0,1539.0,1283.0,951.0,940.0,850.0,815.0,818.0,2019-10-11
6,33471,10 Avenue,West 27 Drive,West 28 Street,NB,2019-10-11,791.0,646.0,366.0,327.0,280.0,320.0,595.0,860.0,1133.0,1112.0,1159.0,1178.0,1241.0,1261.0,1520.0,1412.0,1462.0,1535.0,1619.0,1446.0,1453.0,1421.0,1278.0,1276.0,2019-10-11
7,33844,10 Avenue,West 46 Street,West 47 Street,NB,2019-10-11,1132.0,792.0,559.0,474.0,589.0,857.0,1311.0,1621.0,1714.0,1526.0,1455.0,1375.0,1356.0,1434.0,1581.0,1476.0,1432.0,1355.0,1496.0,1480.0,1477.0,1444.0,1529.0,1351.0,2019-10-11
9,33413,11 Avenue,West 28 Street,West 29 Street,SB,2019-10-11,573.0,370.0,260.0,184.0,214.0,374.0,727.0,985.0,1225.0,1230.0,1285.0,954.0,1068.0,943.0,1098.0,938.0,993.0,1013.0,1200.0,1201.0,1162.0,1218.0,1267.0,1026.0,2019-10-11
10,33760,11 Avenue,West 45 Street,West 46 Street,SB,2019-10-11,809.0,518.0,332.0,248.0,286.0,480.0,650.0,1003.0,1107.0,1215.0,1189.0,1182.0,1191.0,1174.0,1183.0,1291.0,1194.0,1256.0,1553.0,1448.0,1499.0,1455.0,1550.0,1288.0,2019-10-11
11,112817,111 Avenue,140 Street,141 Street,EB,2019-10-11,65.0,52.0,43.0,35.0,31.0,50.0,57.0,121.0,100.0,85.0,104.0,88.0,93.0,67.0,88.0,75.0,94.0,102.0,97.0,130.0,97.0,99.0,156.0,95.0,2019-10-11
11,112817,111 Avenue,140 Street,141 Street,WB,2019-10-11,92.0,65.0,43.0,74.0,103.0,246.0,394.0,708.0,505.0,302.0,281.0,341.0,362.0,427.0,462.0,431.0,381.0,519.0,489.0,419.0,360.0,333.0,198.0,126.0,2019-10-11
13,19641,13 Avenue,72 Street,73 Street,NB,2019-10-11,30.0,16.0,20.0,12.0,10.0,38.0,90.0,266.0,245.0,181.0,173.0,197.0,182.0,182.0,190.0,223.0,183.0,181.0,211.0,176.0,137.0,95.0,93.0,67.0,2019-10-11
13,19641,13 Avenue,72 Street,73 Street,SB,2019-10-11,49.0,32.0,19.0,15.0,13.0,42.0,67.0,169.0,201.0,157.0,180.0,197.0,231.0,212.0,226.0,245.0,269.0,246.0,187.0,206.0,146.0,115.0,89.0,68.0,2019-10-11
18,36112,2 Avenue,East 46 Street,East 47 Street,SB,2019-10-11,1391.0,848.0,679.0,641.0,782.0,1183.0,1701.0,1920.0,1885.0,1401.0,1490.0,1739.0,1616.0,1522.0,1775.0,1843.0,1872.0,1720.0,1738.0,1739.0,1576.0,1522.0,1575.0,1855.0,2019-10-11
19,34659,2 Avenue,East 27 Street,East 28 Street,SB,2019-10-11,713.0,678.0,494.0,416.0,412.0,683.0,1140.0,1469.0,1367.0,1460.0,1500.0,1457.0,1270.0,1283.0,1287.0,1407.0,1446.0,1420.0,1535.0,1683.0,1784.0,1615.0,1633.0,1589.0,2019-10-11
