ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
5,33758,10TH AVENUE,West 45th Street,West 46th Street,NB,2020-10-17,691.0,524.0,374.0,292.0,273.0,371.0,558.0,737.0,762.0,999.0,1077.0,1188.0,1352.0,1439.0,1426.0,1544.0,1621.0,1674.0,1604.0,1563.0,1497.0,1314.0,1130.0,971.0,2020-10-17
6,57189,101 AVENUE,Waltham Street,146th Street,WB,2020-10-17,50.0,35.0,40.0,13.0,19.0,29.0,80.0,132.0,157.0,175.0,185.0,204.0,195.0,215.0,242.0,207.0,244.0,218.0,272.0,239.0,157.0,112.0,98.0,86.0,2020-10-17
8,82326,108 STREET,62nd Avenue,Apex Place,NB,2020-10-17,36.0,41.0,21.0,21.0,24.0,20.0,30.0,60.0,118.0,192.0,210.0,180.0,187.0,224.0,207.0,196.0,180.0,183.0,175.0,150.0,116.0,84.0,81.0,68.0,2020-10-17
8,82326,108 STREET,62nd Avenue,Apex Place,SB,2020-10-17,135.0,156.0,79.0,69.0,38.0,56.0,120.0,187.0,252.0,342.0,371.0,469.0,470.0,500.0,536.0,512.0,505.0,521.0,532.0,489.0,390.0,330.0,250.0,224.0,2020-10-17
12,63023,120 AVENUE,191th Street,192th Street,EB,2020-10-17,109.0,59.0,43.0,42.0,32.0,25.0,66.0,114.0,190.0,203.0,269.0,278.0,346.0,357.0,404.0,418.0,404.0,385.0,353.0,309.0,263.0,225.0,202.0,158.0,2020-10-17
12,63023,120 AVENUE,191th Street,192th Street,WB,2020-10-17,46.0,41.0,35.0,26.0,25.0,22.0,56.0,101.0,133.0,155.0,175.0,203.0,236.0,224.0,272.0,334.0,272.0,273.0,264.0,256.0,190.0,178.0,134.0,119.0,2020-10-17
14,19653,13th AVENUE,71st Street,72nd Street,EB,2020-10-17,38.0,20.0,19.0,7.0,11.0,26.0,42.0,95.0,115.0,164.0,196.0,193.0,245.0,215.0,158.0,202.0,210.0,169.0,166.0,142.0,130.0,75.0,78.0,73.0,2020-10-17
14,19653,13th AVENUE,71st Street,72nd Street,WB,2020-10-17,33.0,27.0,14.0,16.0,12.0,18.0,44.0,89.0,137.0,170.0,199.0,214.0,278.0,263.0,236.0,240.0,229.0,186.0,185.0,169.0,142.0,117.0,81.0,73.0,2020-10-17
15,19762,14th AVENUE,71st Street,72nd Street,NB,2020-10-17,47.0,42.0,25.0,17.0,17.0,16.0,65.0,96.0,123.0,192.0,215.0,253.0,224.0,246.0,258.0,227.0,238.0,201.0,189.0,160.0,151.0,103.0,121.0,73.0,2020-10-17
15,19762,14th AVENUE,71st Street,72nd Street,SB,2020-10-17,32.0,27.0,19.0,7.0,14.0,23.0,51.0,75.0,140.0,162.0,181.0,196.0,190.0,202.0,204.0,193.0,180.0,192.0,171.0,182.0,124.0,104.0,96.0,81.0,2020-10-17
