ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
100,8152,BRIELLE AVENUE,Suffolk Avenue,Livingston Avenue,EB,2020-10-05,10.0,3.0,3.0,4.0,8.0,21.0,87.0,202.0,132.0,94.0,105.0,117.0,160.0,156.0,181.0,186.0,166.0,158.0,125.0,115.0,74.0,53.0,29.0,33.0,2020-10-05
100,8152,BRIELLE AVENUE,Suffolk Avenue,Livingston Avenue,WB,2020-10-05,12.0,5.0,8.0,5.0,10.0,15.0,49.0,101.0,116.0,88.0,118.0,113.0,152.0,145.0,280.0,411.0,394.0,374.0,192.0,97.0,82.0,54.0,31.0,34.0,2020-10-05
102,147673,BROADWAY,Van Cortlandt Park South,West 242nd Street,SB,2020-10-05,74.0,44.0,60.0,40.0,55.0,118.0,225.0,356.0,378.0,328.0,329.0,323.0,360.0,378.0,393.0,498.0,439.0,380.0,383.0,298.0,224.0,180.0,125.0,117.0,2020-10-05
102,255653,BROADWAY,Broadway/ 7 Avenue Line,Broadway/ 7 Avenue Line,SB,2020-10-05,37.0,21.0,12.0,25.0,32.0,76.0,115.0,127.0,172.0,129.0,119.0,156.0,147.0,182.0,171.0,211.0,158.0,159.0,143.0,100.0,86.0,84.0,65.0,47.0,2020-10-05
102,158447,BROADWAY,West 242nd Street,Van Cortlandt Park South,NB,2020-10-05,126.0,80.0,60.0,55.0,74.0,173.0,286.0,472.0,497.0,466.0,472.0,426.0,518.0,562.0,630.0,659.0,675.0,661.0,614.0,467.0,354.0,259.0,217.0,161.0,2020-10-05
109,221955,BROADWAY,West 260th Street,West 261st Street,NB,2020-10-05,279.0,143.0,81.0,71.0,54.0,140.0,245.0,420.0,442.0,422.0,373.0,410.0,467.0,497.0,577.0,596.0,698.0,751.0,658.0,607.0,472.0,348.0,263.0,271.0,2020-10-05
109,221955,BROADWAY,West 260th Street,West 261st Street,SB,2020-10-05,173.0,108.0,96.0,133.0,104.0,253.0,409.0,609.0,540.0,464.0,416.0,412.0,435.0,498.0,602.0,623.0,554.0,519.0,478.0,414.0,342.0,243.0,212.0,191.0,2020-10-05
112,9003976,BURKE AVENUE,Yates Avenue,Bouck Avenue,EB,2020-10-05,45.0,18.0,17.0,35.0,30.0,45.0,95.0,165.0,162.0,151.0,151.0,188.0,224.0,265.0,315.0,306.0,245.0,266.0,218.0,178.0,134.0,127.0,103.0,65.0,2020-10-05
112,9003976,BURKE AVENUE,Yates Avenue,Bouck Avenue,WB,2020-10-05,27.0,9.0,10.0,14.0,14.0,30.0,74.0,139.0,159.0,145.0,131.0,141.0,173.0,190.0,188.0,219.0,197.0,253.0,213.0,156.0,133.0,82.0,63.0,49.0,2020-10-05
114,9002977,CALHOUN AVENUE,East 177th Street,Dewey Avenue,NB,2020-10-05,3.0,1.0,1.0,1.0,1.0,6.0,4.0,15.0,8.0,14.0,10.0,6.0,9.0,29.0,36.0,15.0,25.0,35.0,14.0,18.0,15.0,14.0,4.0,7.0,2020-10-05
