ID,SegmentID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,day
1,36403,1st AVENUE,East 60th Street,East 61st Street,NB,2020-11-15,455.0,402.0,285.0,226.0,181.0,258.0,478.0,614.0,767.0,909.0,1113.0,1240.0,1275.0,1380.0,1543.0,1534.0,1530.0,1179.0,1098.0,1036.0,815.0,720.0,584.0,452.0,2020-11-15
2,260786,1 Avenue,E 120th St,E 124th St,NB,2020-11-15,856.0,607.0,498.0,399.0,392.0,493.0,494.0,837.0,1091.0,898.0,879.0,941.0,1077.0,1102.0,1179.0,1409.0,1490.0,1275.0,1175.0,1110.0,991.0,812.0,805.0,732.0,2020-11-15
3,33119,1st AVENUE,East 11th Street,East 12th Street,NB,2020-11-15,505.0,360.0,321.0,191.0,183.0,207.0,361.0,381.0,344.0,437.0,564.0,702.0,807.0,940.0,967.0,1028.0,979.0,866.0,960.0,867.0,771.0,595.0,553.0,391.0,2020-11-15
4,34654,1st AVENUE,East 26th Street,East 27th Street,NB,2020-11-15,523.0,402.0,331.0,237.0,179.0,213.0,340.0,391.0,341.0,422.0,560.0,731.0,824.0,998.0,1017.0,994.0,965.0,940.0,1010.0,891.0,813.0,618.0,599.0,406.0,2020-11-15
7,177454,103rd STREET,Northern Boulevard,34th Avenue,NB,2020-11-15,50.0,38.0,32.0,14.0,24.0,30.0,36.0,37.0,50.0,84.0,105.0,98.0,106.0,120.0,106.0,105.0,121.0,105.0,108.0,90.0,87.0,70.0,25.0,46.0,2020-11-15
9,177488,108th STREET,Northern Boulevard,34thAvenue,NB,2020-11-15,106.0,68.0,70.0,33.0,41.0,57.0,59.0,66.0,110.0,135.0,181.0,208.0,203.0,183.0,167.0,175.0,183.0,175.0,147.0,157.0,137.0,103.0,101.0,103.0,2020-11-15
9,177488,108th STREET,Northern Boulevard,34th Avenue,SB,2020-11-15,130.0,101.0,63.0,63.0,47.0,38.0,77.0,88.0,128.0,180.0,215.0,231.0,254.0,278.0,273.0,266.0,266.0,262.0,243.0,228.0,195.0,183.0,158.0,120.0,2020-11-15
10,33411,11th AVENUE,West 27th Street,West 28th Street,SB,2020-11-15,158.0,100.0,57.0,66.0,39.0,52.0,96.0,127.0,154.0,187.0,302.0,315.0,364.0,487.0,589.0,628.0,724.0,636.0,596.0,457.0,317.0,243.0,168.0,120.0,2020-11-15
11,33615,11th AVENUE,West 44th Street,West 45th Street,NB,2020-11-15,257.0,193.0,118.0,97.0,72.0,78.0,130.0,207.0,207.0,275.0,435.0,474.0,556.0,677.0,714.0,735.0,775.0,659.0,668.0,629.0,519.0,401.0,342.0,255.0,2020-11-15
11,33615,11 AVENUE,West 44th Street,West 45th Street,SB,2020-11-15,437.0,362.0,313.0,276.0,255.0,278.0,344.0,383.0,415.0,464.0,528.0,627.0,649.0,705.0,786.0,754.0,758.0,802.0,681.0,652.0,534.0,484.0,456.0,441.0,2020-11-15
16,150039,164th STREET,65th Avenue,67th Avenue,SB,2020-11-15,68.0,51.0,27.0,30.0,17.0,32.0,70.0,122.0,171.0,218.0,292.0,326.0,377.0,370.0,363.0,376.0,342.0,331.0,322.0,245.0,178.0,190.0,134.0,90.0,2020-11-15
16,156450,164th STREET,65th Avenue,67th Avenue,NB,2020-11-15,69.0,52.0,37.0,13.0,20.0,33.0,73.0,119.0,220.0,296.0,309.0,407.0,437.0,378.0,389.0,370.0,326.0,305.0,284.0,213.0,176.0,156.0,116.0,87.0,2020-11-15
17,133253,188th STREET,Horace Harding Expressway Sr S,64th Avenue,NB,2020-11-15,92.0,33.0,31.0,22.0,37.0,35.0,102.0,172.0,259.0,386.0,418.0,457.0,506.0,563.0,581.0,518.0,481.0,436.0,442.0,303.0,209.0,158.0,130.0,61.0,2020-11-15
17,133254,188th STREET,Horace Harding Expressway Sr S,64th Avenue,SB,2020-11-15,37.0,30.0,20.0,21.0,17.0,32.0,40.0,99.0,117.0,161.0,248.0,289.0,369.0,397.0,344.0,335.0,339.0,333.0,303.0,204.0,164.0,111.0,78.0,44.0,2020-11-15
18,33115,2nd AVENUE,East 12th Street,East 13th Street,SB,2020-11-15,502.0,343.0,319.0,244.0,141.0,155.0,237.0,368.0,400.0,464.0,623.0,744.0,803.0,858.0,879.0,879.0,886.0,843.0,838.0,867.0,757.0,662.0,539.0,401.0,2020-11-15
19,36579,2nd AVENUE,East 73rd Street,East 74th Street,SB,2020-11-15,556.0,375.0,277.0,221.0,179.0,158.0,273.0,430.0,539.0,624.0,757.0,833.0,989.0,1072.0,1066.0,1125.0,1032.0,1089.0,1097.0,1029.0,788.0,689.0,560.0,431.0,2020-11-15
20,156485,23rd AVENUE,83rd Street,85th Street,EB,2020-11-15,193.0,92.0,67.0,53.0,52.0,93.0,109.0,191.0,176.0,167.0,225.0,277.0,296.0,357.0,384.0,413.0,386.0,279.0,196.0,247.0,243.0,252.0,167.0,204.0,2020-11-15
20,148877,23rd AVENUE,83rd Street,85th Street,WB,2020-11-15,52.0,40.0,19.0,37.0,36.0,49.0,80.0,86.0,107.0,154.0,165.0,163.0,195.0,178.0,187.0,164.0,147.0,149.0,149.0,121.0,85.0,95.0,86.0,80.0,2020-11-15
23,32932,3rd AVENUE,East 12th Street,East 13th Street,NB,2020-11-15,551.0,448.0,239.0,135.0,77.0,48.0,91.0,111.0,156.0,206.0,302.0,455.0,561.0,576.0,662.0,674.0,729.0,589.0,623.0,663.0,568.0,474.0,303.0,247.0,2020-11-15
23,32932,3rd AVENUE,East 12th Street,East 13th Street,SB,2020-11-15,250.0,184.0,158.0,106.0,84.0,52.0,74.0,133.0,165.0,193.0,286.0,422.0,471.0,642.0,636.0,624.0,671.0,633.0,552.0,587.0,507.0,350.0,255.0,193.0,2020-11-15
25,17642,3rd AVENUE,Senator Street,6th Street,NB,2020-11-15,65.0,69.0,58.0,53.0,27.0,50.0,94.0,94.0,149.0,170.0,234.0,196.0,215.0,262.0,236.0,237.0,252.0,211.0,192.0,171.0,150.0,120.0,121.0,95.0,2020-11-15
25,17642,3rd AVENUE,Senator Street,68th Street,SB,2020-11-15,62.0,57.0,26.0,31.0,23.0,24.0,34.0,34.0,73.0,111.0,144.0,154.0,199.0,208.0,227.0,237.0,220.0,188.0,170.0,170.0,127.0,108.0,90.0,67.0,2020-11-15
26,76510,31st AVENUE,87th Street,88th Street,EB,2020-11-15,53.0,27.0,25.0,14.0,20.0,26.0,21.0,39.0,51.0,81.0,108.0,142.0,165.0,177.0,182.0,196.0,186.0,167.0,167.0,145.0,102.0,87.0,73.0,48.0,2020-11-15
26,76510,31st AVENUE,87th Street,88th Street,WB,2020-11-15,40.0,38.0,12.0,18.0,17.0,20.0,36.0,43.0,60.0,100.0,120.0,175.0,184.0,197.0,219.0,203.0,163.0,157.0,117.0,107.0,103.0,76.0,71.0,48.0,2020-11-15
27,67665,31st STREET,34th Avenue,35th Avenue,NB,2020-11-15,164.0,122.0,91.0,81.0,92.0,66.0,81.0,142.0,151.0,213.0,225.0,277.0,323.0,318.0,289.0,285.0,292.0,269.0,253.0,284.0,267.0,233.0,216.0,166.0,2020-11-15
27,67665,31st STREET,34th Avenue,35th Avenue,SB,2020-11-15,97.0,77.0,72.0,47.0,34.0,63.0,85.0,116.0,128.0,156.0,202.0,217.0,226.0,217.0,223.0,206.0,225.0,237.0,219.0,205.0,150.0,159.0,127.0,73.0,2020-11-15
29,97521,35th AVENUE,202nd Street,203rd Street,EB,2020-11-15,60.0,40.0,12.0,8.0,18.0,19.0,48.0,119.0,192.0,241.0,334.0,331.0,390.0,381.0,400.0,328.0,283.0,248.0,231.0,176.0,118.0,112.0,68.0,33.0,2020-11-15
29,97521,35th AVENUE,202nd Street,203rd Street,WB,2020-11-15,43.0,32.0,45.0,17.0,20.0,32.0,44.0,106.0,150.0,229.0,297.0,345.0,339.0,361.0,321.0,331.0,267.0,291.0,218.0,179.0,156.0,144.0,84.0,60.0,2020-11-15
30,106891,39th AVENUE,50th Street,51st Street,EB,2020-11-15,26.0,13.0,15.0,14.0,16.0,19.0,21.0,16.0,53.0,45.0,78.0,108.0,131.0,132.0,132.0,131.0,142.0,126.0,97.0,60.0,50.0,28.0,25.0,29.0,2020-11-15
30,106891,39th AVENUE,50th Street,51st Street,WB,2020-11-15,20.0,36.0,24.0,18.0,14.0,13.0,31.0,67.0,70.0,74.0,102.0,129.0,153.0,179.0,150.0,154.0,135.0,132.0,93.0,79.0,57.0,42.0,35.0,20.0,2020-11-15
32,131907,47th AVENUE,189th Street,190th Street,EB,2020-11-15,10.0,11.0,7.0,7.0,10.0,12.0,12.0,26.0,15.0,26.0,15.0,29.0,14.0,18.0,26.0,25.0,32.0,26.0,11.0,20.0,9.0,7.0,9.0,9.0,2020-11-15
32,131907,47th AVENUE,189th Street,190th Street,WB,2020-11-15,11.0,9.0,16.0,13.0,6.0,13.0,15.0,13.0,11.0,20.0,17.0,16.0,29.0,25.0,21.0,28.0,14.0,24.0,19.0,16.0,19.0,18.0,15.0,12.0,2020-11-15
33,67969,48th STREET,Northen Boulevard,37th Avenue,NB,2020-11-15,51.0,44.0,7.0,12.0,27.0,17.0,31.0,43.0,100.0,154.0,203.0,258.0,337.0,339.0,335.0,341.0,294.0,249.0,206.0,173.0,110.0,71.0,45.0,63.0,2020-11-15
33,67969,48th STREET,Northen Boulevard,37th Avenue,SB,2020-11-15,20.0,35.0,26.0,20.0,12.0,7.0,29.0,51.0,75.0,117.0,137.0,160.0,203.0,245.0,229.0,218.0,212.0,219.0,165.0,114.0,73.0,73.0,56.0,19.0,2020-11-15
34,36026,5th AVENUE,East 60th Street,East 61st Street,SB,2020-11-15,400.0,315.0,217.0,181.0,97.0,159.0,281.0,464.0,511.0,631.0,765.0,781.0,808.0,847.0,957.0,943.0,837.0,670.0,675.0,626.0,585.0,508.0,489.0,380.0,2020-11-15
35,33012,5 AVENUE,Broadway,West 25th Street,SB,2020-11-15,287.0,236.0,192.0,152.0,120.0,86.0,137.0,272.0,336.0,466.0,619.0,765.0,829.0,852.0,901.0,984.0,880.0,864.0,811.0,734.0,649.0,489.0,409.0,250.0,2020-11-15
36,9017020,5 AVENUE,East 101th Street,Gustave L Levy Place,SB,2020-11-15,210.0,127.0,120.0,115.0,111.0,151.0,477.0,576.0,380.0,497.0,616.0,674.0,673.0,711.0,713.0,727.0,652.0,636.0,699.0,549.0,389.0,345.0,353.0,247.0,2020-11-15
37,32618,5TH AVENUE,East 11th Street,East 12th Street,SB,2020-11-15,306.0,215.0,138.0,99.0,52.0,53.0,85.0,150.0,225.0,330.0,399.0,501.0,577.0,692.0,746.0,772.0,691.0,629.0,681.0,542.0,467.0,368.0,225.0,171.0,2020-11-15
38,75313,51th AVENUE,90th Street,92nd Street,EB,2020-11-15,43.0,37.0,17.0,15.0,16.0,15.0,12.0,32.0,63.0,97.0,116.0,114.0,137.0,164.0,171.0,156.0,171.0,148.0,139.0,122.0,104.0,84.0,80.0,55.0,2020-11-15
41,113361,58th STREET,Northen Boulevard,34th Avenue,SB,2020-11-15,40.0,6.0,25.0,19.0,13.0,11.0,5.0,26.0,21.0,42.0,30.0,70.0,106.0,116.0,133.0,121.0,141.0,105.0,106.0,57.0,35.0,39.0,28.0,22.0,2020-11-15
42,20395,60th STREET,19th Avenue,20th Avenue,EB,2020-11-15,98.0,68.0,30.0,33.0,32.0,31.0,76.0,134.0,186.0,289.0,297.0,347.0,416.0,430.0,409.0,432.0,393.0,336.0,417.0,348.0,278.0,209.0,166.0,112.0,2020-11-15
42,20395,60th STREET,19th Avenue,20th Avenue,WB,2020-11-15,77.0,44.0,35.0,25.0,36.0,35.0,59.0,104.0,194.0,265.0,254.0,270.0,297.0,296.0,304.0,259.0,234.0,187.0,205.0,206.0,177.0,143.0,110.0,66.0,2020-11-15
43,81694,63rd DRIVE,Austin Street,Wetherole Street,NB,2020-11-15,77.0,46.0,14.0,34.0,11.0,16.0,55.0,117.0,178.0,293.0,329.0,367.0,382.0,324.0,329.0,304.0,307.0,341.0,278.0,260.0,201.0,185.0,149.0,91.0,2020-11-15
43,81694,63rd DRIVE,Austin Street,Wetherole Street,SB,2020-11-15,49.0,33.0,31.0,11.0,31.0,11.0,34.0,69.0,90.0,170.0,205.0,216.0,284.0,259.0,262.0,210.0,239.0,291.0,219.0,181.0,121.0,113.0,85.0,50.0,2020-11-15
45,32443,7th AVENUE,West 12th Street,West 13th Street,SB,2020-11-15,810.0,564.0,470.0,332.0,233.0,215.0,269.0,375.0,527.0,657.0,977.0,1190.0,1333.0,1393.0,1427.0,1510.0,1446.0,1432.0,1477.0,1366.0,1228.0,1036.0,798.0,605.0,2020-11-15
46,29030,7th AVENUE,St Johns Place,Lincoln Place,NB,2020-11-15,36.0,20.0,10.0,15.0,13.0,12.0,20.0,50.0,91.0,106.0,158.0,179.0,198.0,178.0,230.0,171.0,186.0,179.0,172.0,132.0,78.0,65.0,54.0,30.0,2020-11-15
46,29030,7th AVENUE,St Johns Place,Lincoln Place,SB,2020-11-15,34.0,13.0,28.0,12.0,10.0,17.0,17.0,62.0,75.0,106.0,103.0,147.0,138.0,192.0,188.0,166.0,172.0,145.0,136.0,122.0,100.0,50.0,51.0,41.0,2020-11-15
